tasks,offlines,repeat,tag,date,init,limit,setup,time,calls
16,1,9,pusty,2007-01-14 12:19:57,3,2,2,0.16,61
16,1,9,pusty,2007-01-14 12:19:58,3,3,2,0.18,46
16,2,10,pusty,2007-01-14 12:20:29,1,1,2,8.63,42413553
16,2,10,pusty,2007-01-14 12:20:43,1,2,2,13.56,19809468
16,2,10,pusty,2007-01-14 12:20:57,1,3,2,13.66,17715232
16,2,10,pusty,2007-01-14 12:21:02,2,1,2,4.53,22536598
16,2,10,pusty,2007-01-14 12:21:09,2,2,2,7.18,11274887
16,2,10,pusty,2007-01-14 12:21:17,2,3,2,7.76,10093446
16,2,10,pusty,2007-01-14 12:21:21,3,1,2,4.02,18804124
16,2,10,pusty,2007-01-14 12:21:28,3,2,2,6.18,9217189
16,2,10,pusty,2007-01-14 12:21:34,3,3,2,6.69,8122531
16,2,11,pusty,2007-01-14 12:21:35,1,1,2,0.54,2482277
16,2,11,pusty,2007-01-14 12:21:36,1,2,2,0.48,720686
16,2,11,pusty,2007-01-14 12:21:36,1,3,2,0.48,532634
16,2,11,pusty,2007-01-14 12:21:37,2,1,2,0.24,1161895
16,2,11,pusty,2007-01-14 12:21:37,2,2,2,0.30,505662
16,2,11,pusty,2007-01-14 12:21:37,2,3,2,0.37,365235
16,2,11,pusty,2007-01-14 12:21:38,3,1,2,0.22,307848
16,2,11,pusty,2007-01-14 12:21:38,3,2,2,0.23,124762
16,2,11,pusty,2007-01-14 12:21:38,3,3,2,0.24,90961
16,2,12,pusty,2007-01-14 12:21:38,1,1,2,0.06,373873
16,2,12,pusty,2007-01-14 12:21:39,1,2,2,0.14,270322
16,2,12,pusty,2007-01-14 12:21:39,1,3,2,0.13,226773
16,2,12,pusty,2007-01-14 12:21:39,2,1,2,0.12,671729
16,2,12,pusty,2007-01-14 12:21:40,2,2,2,0.30,521073
16,2,12,pusty,2007-01-14 12:21:40,2,3,2,0.27,387130
16,2,12,pusty,2007-01-14 12:21:40,3,1,2,0.24,234527
16,2,12,pusty,2007-01-14 12:21:41,3,2,2,0.28,180320
16,2,12,pusty,2007-01-14 12:21:41,3,3,2,0.28,128787
16,2,13,pusty,2007-01-14 12:21:41,1,1,2,0.21,1068540
16,2,13,pusty,2007-01-14 12:21:42,1,2,2,0.31,561646
16,2,13,pusty,2007-01-14 12:21:42,1,3,2,0.37,560104
16,2,13,pusty,2007-01-14 12:21:42,2,1,2,0.21,1211316
16,2,13,pusty,2007-01-14 12:21:43,2,2,2,0.43,695001
16,2,13,pusty,2007-01-14 12:21:43,2,3,2,0.43,693322
16,2,13,pusty,2007-01-14 12:21:44,3,1,2,0.26,396574
16,2,13,pusty,2007-01-14 12:21:44,3,2,2,0.30,205568
16,2,13,pusty,2007-01-14 12:21:45,3,3,2,0.34,204193
16,2,14,pusty,2007-01-14 12:21:48,1,1,2,3.30,16900277
16,2,14,pusty,2007-01-14 12:21:49,1,2,2,0.35,566549
16,2,14,pusty,2007-01-14 12:21:49,1,3,2,0.43,560153
16,2,14,pusty,2007-01-14 12:21:50,2,1,2,0.50,2063919
16,2,14,pusty,2007-01-14 12:21:50,2,2,2,0.05,90343
16,2,14,pusty,2007-01-14 12:21:50,2,3,2,0.06,88559
16,2,14,pusty,2007-01-14 12:21:50,3,1,2,0.25,278845
16,2,14,pusty,2007-01-14 12:21:50,3,2,2,0.19,5825
16,2,14,pusty,2007-01-14 12:21:51,3,3,2,0.21,5716
16,2,15,pusty,2007-01-14 12:21:51,1,1,2,0.30,1551777
16,2,15,pusty,2007-01-14 12:21:52,1,2,2,0.29,466436
16,2,15,pusty,2007-01-14 12:21:52,1,3,2,0.31,442227
16,2,15,pusty,2007-01-14 12:21:52,2,1,2,0.26,1396646
16,2,15,pusty,2007-01-14 12:21:53,2,2,2,0.36,569983
16,2,15,pusty,2007-01-14 12:21:53,2,3,2,0.40,524635
16,2,15,pusty,2007-01-14 12:21:53,3,1,2,0.20,92438
16,2,15,pusty,2007-01-14 12:21:54,3,2,2,0.22,36671
16,2,15,pusty,2007-01-14 12:21:54,3,3,2,0.24,27169
16,2,16,pusty,2007-01-14 12:21:55,1,1,2,0.58,2927750
16,2,16,pusty,2007-01-14 12:21:56,1,2,2,1.06,1597047
16,2,16,pusty,2007-01-14 12:21:57,1,3,2,1.18,1355934
16,2,16,pusty,2007-01-14 12:21:57,2,1,2,0.10,511125
16,2,16,pusty,2007-01-14 12:21:57,2,2,2,0.17,270137
16,2,16,pusty,2007-01-14 12:21:58,2,3,2,0.18,251133
16,2,16,pusty,2007-01-14 12:21:58,3,1,2,0.22,150534
16,2,16,pusty,2007-01-14 12:21:58,3,2,2,0.22,85944
16,2,16,pusty,2007-01-14 12:21:59,3,3,2,0.23,83270
16,2,17,pusty,2007-01-14 12:22:00,1,1,2,1.37,6940110
16,2,17,pusty,2007-01-14 12:22:03,1,2,2,2.56,4154449
16,2,17,pusty,2007-01-14 12:22:06,1,3,2,2.81,4154139
16,2,17,pusty,2007-01-14 12:22:06,2,1,2,0.18,1113743
16,2,17,pusty,2007-01-14 12:22:06,2,2,2,0.42,672525
16,2,17,pusty,2007-01-14 12:22:07,2,3,2,0.36,672464
16,2,17,pusty,2007-01-14 12:22:07,3,1,2,0.17,131718
16,2,17,pusty,2007-01-14 12:22:07,3,2,2,0.27,74391
16,2,17,pusty,2007-01-14 12:22:08,3,3,2,0.20,74341
16,2,18,pusty,2007-01-14 12:22:08,1,1,2,0.24,1303917
16,2,18,pusty,2007-01-14 12:22:09,1,2,2,0.51,817630
16,2,18,pusty,2007-01-14 12:22:09,1,3,2,0.53,637497
16,2,18,pusty,2007-01-14 12:22:09,2,1,2,0.07,535449
16,2,18,pusty,2007-01-14 12:22:10,2,2,2,0.24,361390
16,2,18,pusty,2007-01-14 12:22:10,2,3,2,0.20,291912
16,2,18,pusty,2007-01-14 12:22:10,3,1,2,0.20,327407
16,2,18,pusty,2007-01-14 12:22:11,3,2,2,0.30,224504
16,2,18,pusty,2007-01-14 12:22:11,3,3,2,0.31,184726
16,2,19,pusty,2007-01-14 12:22:14,1,1,2,2.30,11348551
16,2,19,pusty,2007-01-14 12:22:16,1,2,2,2.04,3145852
16,2,19,pusty,2007-01-14 12:22:18,1,3,2,2.14,2464950
16,2,19,pusty,2007-01-14 12:22:19,2,1,2,0.68,3502548
16,2,19,pusty,2007-01-14 12:22:19,2,2,2,0.41,676316
16,2,19,pusty,2007-01-14 12:22:20,2,3,2,0.40,515437
16,2,19,pusty,2007-01-14 12:22:20,3,1,2,0.40,1105391
16,2,19,pusty,2007-01-14 12:22:21,3,2,2,0.35,230321
16,2,19,pusty,2007-01-14 12:22:21,3,3,2,0.35,183206
16,2,1,pusty,2007-01-14 12:20:04,1,1,2,6.54,33560887
16,2,1,pusty,2007-01-14 12:20:08,1,2,2,3.36,5409495
16,2,1,pusty,2007-01-14 12:20:12,1,3,2,3.77,5224825
16,2,1,pusty,2007-01-14 12:20:14,2,1,2,2.19,11285366
16,2,1,pusty,2007-01-14 12:20:15,2,2,2,1.33,2111235
16,2,1,pusty,2007-01-14 12:20:17,2,3,2,1.47,2016183
16,2,1,pusty,2007-01-14 12:20:18,3,1,2,1.44,6307354
16,2,1,pusty,2007-01-14 12:20:19,3,2,2,0.93,1179592
16,2,1,pusty,2007-01-14 12:20:21,3,3,2,1.02,1087083
16,2,20,pusty,2007-01-14 12:22:25,1,1,2,0.82,4256190
16,2,20,pusty,2007-01-14 12:22:26,1,2,2,1.66,2503941
16,2,20,pusty,2007-01-14 12:22:28,1,3,2,1.92,2425582
16,2,20,pusty,2007-01-14 12:22:28,2,1,2,0.07,374977
16,2,20,pusty,2007-01-14 12:22:29,2,2,2,0.14,220883
16,2,20,pusty,2007-01-14 12:22:29,2,3,2,0.17,200198
16,2,20,pusty,2007-01-14 12:22:29,3,1,2,0.21,117567
16,2,20,pusty,2007-01-14 12:22:29,3,2,2,0.25,65078
16,2,20,pusty,2007-01-14 12:22:30,3,3,2,0.24,57579
16,2,2,pusty,2007-01-14 12:22:21,1,1,2,0.24,1202426
16,2,2,pusty,2007-01-14 12:22:22,1,2,2,0.44,563076
16,2,2,pusty,2007-01-14 12:22:22,1,3,2,0.36,382085
16,2,2,pusty,2007-01-14 12:22:22,2,1,2,0.05,277361
16,2,2,pusty,2007-01-14 12:22:23,2,2,2,0.08,123881
16,2,2,pusty,2007-01-14 12:22:23,2,3,2,0.08,91705
16,2,2,pusty,2007-01-14 12:22:23,3,1,2,0.23,208183
16,2,2,pusty,2007-01-14 12:22:23,3,2,2,0.27,92425
16,2,2,pusty,2007-01-14 12:22:24,3,3,2,0.25,70401
16,2,3,pusty,2007-01-14 12:22:32,1,1,2,1.89,9331987
16,2,3,pusty,2007-01-14 12:22:34,1,2,2,2.26,3432914
16,2,3,pusty,2007-01-14 12:22:37,1,3,2,2.68,3149517
16,2,3,pusty,2007-01-14 12:22:37,2,1,2,0.54,2665914
16,2,3,pusty,2007-01-14 12:22:38,2,2,2,0.59,863546
16,2,3,pusty,2007-01-14 12:22:39,2,3,2,0.67,747164
16,2,3,pusty,2007-01-14 12:22:39,3,1,2,0.24,423583
16,2,3,pusty,2007-01-14 12:22:39,3,2,2,0.27,115935
16,2,3,pusty,2007-01-14 12:22:40,3,3,2,0.29,92816
16,2,4,pusty,2007-01-14 12:22:41,1,1,2,1.54,7481892
16,2,4,pusty,2007-01-14 12:22:43,1,2,2,1.73,2824527
16,2,4,pusty,2007-01-14 12:22:45,1,3,2,1.76,2268815
16,2,4,pusty,2007-01-14 12:22:46,2,1,2,0.45,2388811
16,2,4,pusty,2007-01-14 12:22:46,2,2,2,0.45,810933
16,2,4,pusty,2007-01-14 12:22:47,2,3,2,0.44,634782
16,2,4,pusty,2007-01-14 12:22:47,3,1,2,0.46,1350648
16,2,4,pusty,2007-01-14 12:22:48,3,2,2,0.39,369503
16,2,4,pusty,2007-01-14 12:22:48,3,3,2,0.44,317167
16,2,5,pusty,2007-01-14 12:22:52,1,1,2,3.23,15540971
16,2,5,pusty,2007-01-14 12:22:56,1,2,2,4.22,6307581
16,2,5,pusty,2007-01-14 12:23:00,1,3,2,4.09,4538294
16,2,5,pusty,2007-01-14 12:23:01,2,1,2,0.49,2392681
16,2,5,pusty,2007-01-14 12:23:02,2,2,2,0.64,1069850
16,2,5,pusty,2007-01-14 12:23:02,2,3,2,0.57,695297
16,2,5,pusty,2007-01-14 12:23:03,3,1,2,0.39,773890
16,2,5,pusty,2007-01-14 12:23:03,3,2,2,0.39,348630
16,2,5,pusty,2007-01-14 12:23:04,3,3,2,0.37,230860
16,2,6,pusty,2007-01-14 12:23:08,1,1,2,4.20,20716844
16,2,6,pusty,2007-01-14 12:23:15,1,2,2,6.60,9891363
16,2,6,pusty,2007-01-14 12:23:21,1,3,2,6.42,7590499
16,2,6,pusty,2007-01-14 12:23:22,2,1,2,0.57,2971704
16,2,6,pusty,2007-01-14 12:23:23,2,2,2,0.93,1490329
16,2,6,pusty,2007-01-14 12:23:24,2,3,2,0.96,1198738
16,2,6,pusty,2007-01-14 12:23:25,3,1,2,0.34,912093
16,2,6,pusty,2007-01-14 12:23:25,3,2,2,0.44,431574
16,2,6,pusty,2007-01-14 12:23:26,3,3,2,0.50,364108
16,2,7,pusty,2007-01-14 12:23:26,1,1,2,0.55,2828253
16,2,7,pusty,2007-01-14 12:23:27,1,2,2,1.06,1606936
16,2,7,pusty,2007-01-14 12:23:29,1,3,2,1.26,1393340
16,2,7,pusty,2007-01-14 12:23:29,2,1,2,0.04,219993
16,2,7,pusty,2007-01-14 12:23:29,2,2,2,0.08,122735
16,2,7,pusty,2007-01-14 12:23:29,2,3,2,0.09,112417
16,2,7,pusty,2007-01-14 12:23:29,3,1,2,0.26,418333
16,2,7,pusty,2007-01-14 12:23:30,3,2,2,0.34,235275
16,2,7,pusty,2007-01-14 12:23:30,3,3,2,0.38,215473
16,2,8,pusty,2007-01-14 12:23:30,1,1,2,0.05,247673
16,2,8,pusty,2007-01-14 12:23:31,1,2,2,0.09,162658
16,2,8,pusty,2007-01-14 12:23:31,1,3,2,0.10,162633
16,2,8,pusty,2007-01-14 12:23:31,2,1,2,0.10,503144
16,2,8,pusty,2007-01-14 12:23:31,2,2,2,0.17,322152
16,2,8,pusty,2007-01-14 12:23:31,2,3,2,0.18,322133
16,2,8,pusty,2007-01-14 12:23:32,3,1,2,0.18,17
16,2,8,pusty,2007-01-14 12:23:32,3,2,2,0.18,17
16,2,8,pusty,2007-01-14 12:23:32,3,3,2,0.18,1
16,2,9,pusty,2007-01-14 12:23:38,1,1,2,5.88,29740114
16,2,9,pusty,2007-01-14 12:23:48,1,2,2,9.27,15809028
16,2,9,pusty,2007-01-14 12:23:57,1,3,2,9.40,15808567
16,2,9,pusty,2007-01-14 12:23:58,2,1,2,0.53,2860427
16,2,9,pusty,2007-01-14 12:23:59,2,2,2,0.92,1465237
16,2,9,pusty,2007-01-14 12:24:00,2,3,2,0.91,1464676
16,2,9,pusty,2007-01-14 12:24:00,3,1,2,0.28,441960
16,2,9,pusty,2007-01-14 12:24:00,3,2,2,0.33,207038
16,2,9,pusty,2007-01-14 12:24:01,3,3,2,0.33,206615
16,3,10,pusty,2007-01-14 12:24:05,1,1,2,1.40,7056317
16,3,10,pusty,2007-01-14 12:24:07,1,2,2,1.56,2620280
16,3,10,pusty,2007-01-14 12:24:09,1,3,2,1.54,2567518
16,3,10,pusty,2007-01-14 12:24:09,2,1,2,0.10,499735
16,3,10,pusty,2007-01-14 12:24:09,2,2,2,0.08,134696
16,3,10,pusty,2007-01-14 12:24:09,2,3,2,0.07,118888
16,3,10,pusty,2007-01-14 12:24:09,3,1,2,0.21,218225
16,3,10,pusty,2007-01-14 12:24:10,3,2,2,0.21,53396
16,3,10,pusty,2007-01-14 12:24:10,3,3,2,0.21,39167
16,3,11,pusty,2007-01-14 12:24:10,1,1,2,0.39,1881327
16,3,11,pusty,2007-01-14 12:24:11,1,2,2,0.10,176428
16,3,11,pusty,2007-01-14 12:24:11,1,3,2,0.10,124082
16,3,11,pusty,2007-01-14 12:24:11,2,1,2,0.16,910452
16,3,11,pusty,2007-01-14 12:24:11,2,2,2,0.04,73798
16,3,11,pusty,2007-01-14 12:24:11,2,3,2,0.04,48869
16,3,11,pusty,2007-01-14 12:24:12,3,1,2,0.22,191085
16,3,11,pusty,2007-01-14 12:24:12,3,2,2,0.19,7568
16,3,11,pusty,2007-01-14 12:24:12,3,3,2,0.18,4823
16,3,12,pusty,2007-01-14 12:24:12,1,1,2,0.11,615889
16,3,12,pusty,2007-01-14 12:24:12,1,2,2,0.10,94469
16,3,12,pusty,2007-01-14 12:24:13,1,3,2,0.05,66648
16,3,12,pusty,2007-01-14 12:24:13,2,1,2,0.04,218188
16,3,12,pusty,2007-01-14 12:24:13,2,2,2,0.04,83473
16,3,12,pusty,2007-01-14 12:24:13,2,3,2,0.05,68416
16,3,12,pusty,2007-01-14 12:24:13,3,1,2,0.18,25450
16,3,12,pusty,2007-01-14 12:24:13,3,2,2,0.18,6671
16,3,12,pusty,2007-01-14 12:24:14,3,3,2,0.18,4825
16,3,13,pusty,2007-01-14 12:24:20,1,1,2,6.28,29300594
16,3,13,pusty,2007-01-14 12:24:28,1,2,2,7.64,11827217
16,3,13,pusty,2007-01-14 12:24:36,1,3,2,7.48,8671937
16,3,13,pusty,2007-01-14 12:24:36,2,1,2,0.61,2952991
16,3,13,pusty,2007-01-14 12:24:37,2,2,2,0.67,1094427
16,3,13,pusty,2007-01-14 12:24:38,2,3,2,0.63,823321
16,3,13,pusty,2007-01-14 12:24:38,3,1,2,0.55,1559104
16,3,13,pusty,2007-01-14 12:24:39,3,2,2,0.51,506811
16,3,13,pusty,2007-01-14 12:24:40,3,3,2,0.52,380786
16,3,14,pusty,2007-01-14 12:24:59,1,1,2,19.01,92463760
16,3,14,pusty,2007-01-14 12:25:13,1,2,2,13.64,21832264
16,3,14,pusty,2007-01-14 12:25:25,1,3,2,12.08,14936146
16,3,14,pusty,2007-01-14 12:25:28,2,1,2,3.16,15289049
16,3,14,pusty,2007-01-14 12:25:31,2,2,2,2.14,3471336
16,3,14,pusty,2007-01-14 12:25:33,2,3,2,2.09,2691632
16,3,14,pusty,2007-01-14 12:25:34,3,1,2,1.62,6858912
16,3,14,pusty,2007-01-14 12:25:36,3,2,2,1.20,1622872
16,3,14,pusty,2007-01-14 12:25:37,3,3,2,1.22,1360089
16,3,15,pusty,2007-01-14 12:25:41,1,1,2,3.56,17634032
16,3,15,pusty,2007-01-14 12:25:43,1,2,2,2.72,4009998
16,3,15,pusty,2007-01-14 12:25:46,1,3,2,2.54,3206477
16,3,15,pusty,2007-01-14 12:25:48,2,1,2,1.57,7530028
16,3,15,pusty,2007-01-14 12:25:49,2,2,2,0.91,1379527
16,3,15,pusty,2007-01-14 12:25:50,2,3,2,0.84,1025220
16,3,15,pusty,2007-01-14 12:25:50,3,1,2,0.64,2057698
16,3,15,pusty,2007-01-14 12:25:51,3,2,2,0.39,338346
16,3,15,pusty,2007-01-14 12:25:51,3,3,2,0.34,212815
16,3,16,pusty,2007-01-14 12:25:52,1,1,2,0.47,2468923
16,3,16,pusty,2007-01-14 12:25:53,1,2,2,0.82,1275284
16,3,16,pusty,2007-01-14 12:25:54,1,3,2,0.96,1224759
16,3,16,pusty,2007-01-14 12:25:54,2,1,2,0.04,256762
16,3,16,pusty,2007-01-14 12:25:54,2,2,2,0.07,155986
16,3,16,pusty,2007-01-14 12:25:54,2,3,2,0.11,137057
16,3,16,pusty,2007-01-14 12:25:55,3,1,2,0.18,189343
16,3,16,pusty,2007-01-14 12:25:55,3,2,2,0.23,119403
16,3,16,pusty,2007-01-14 12:25:55,3,3,2,0.22,101568
16,3,17,pusty,2007-01-14 12:25:59,1,1,2,3.17,14703967
16,3,17,pusty,2007-01-14 12:26:03,1,2,2,4.33,6825330
16,3,17,pusty,2007-01-14 12:26:07,1,3,2,4.04,4680164
16,3,17,pusty,2007-01-14 12:26:08,2,1,2,0.70,3245471
16,3,17,pusty,2007-01-14 12:26:09,2,2,2,1.45,2302510
16,3,17,pusty,2007-01-14 12:26:11,2,3,2,1.40,1585792
16,3,17,pusty,2007-01-14 12:26:12,3,1,2,0.74,2607179
16,3,17,pusty,2007-01-14 12:26:13,3,2,2,1.18,1594390
16,3,17,pusty,2007-01-14 12:26:14,3,3,2,1.06,1022262
16,3,18,pusty,2007-01-14 12:26:19,1,1,2,5.02,25932042
16,3,18,pusty,2007-01-14 12:26:28,1,2,2,8.55,13664351
16,3,18,pusty,2007-01-14 12:26:38,1,3,2,9.84,13664337
16,3,18,pusty,2007-01-14 12:26:39,2,1,2,0.33,1799515
16,3,18,pusty,2007-01-14 12:26:39,2,2,2,0.56,925806
16,3,18,pusty,2007-01-14 12:26:40,2,3,2,0.71,925792
16,3,18,pusty,2007-01-14 12:26:40,3,1,2,0.35,865086
16,3,18,pusty,2007-01-14 12:26:41,3,2,2,0.47,434201
16,3,18,pusty,2007-01-14 12:26:41,3,3,2,0.50,434187
16,3,19,pusty,2007-01-14 12:26:56,1,1,2,14.30,67418580
16,3,19,pusty,2007-01-14 12:27:21,1,2,2,24.40,39488527
16,3,19,pusty,2007-01-14 12:27:48,1,3,2,27.29,34950618
16,3,19,pusty,2007-01-14 12:27:53,2,1,2,4.14,19629017
16,3,19,pusty,2007-01-14 12:28:01,2,2,2,8.57,14063352
16,3,19,pusty,2007-01-14 12:28:11,2,3,2,9.27,12199627
16,3,19,pusty,2007-01-14 12:28:15,3,1,2,4.04,18296304
16,3,19,pusty,2007-01-14 12:28:23,3,2,2,8.12,12752388
16,3,19,pusty,2007-01-14 12:28:32,3,3,2,8.76,10932486
16,3,1,pusty,2007-01-14 12:24:01,1,1,2,0.44,1963069
16,3,1,pusty,2007-01-14 12:24:02,1,2,2,0.59,917856
16,3,1,pusty,2007-01-14 12:24:03,1,3,2,0.67,776465
16,3,1,pusty,2007-01-14 12:24:03,2,1,2,0.02,132258
16,3,1,pusty,2007-01-14 12:24:03,2,2,2,0.03,47861
16,3,1,pusty,2007-01-14 12:24:03,2,3,2,0.03,34310
16,3,1,pusty,2007-01-14 12:24:03,3,1,2,0.22,143002
16,3,1,pusty,2007-01-14 12:24:04,3,2,2,0.23,53032
16,3,1,pusty,2007-01-14 12:24:04,3,3,2,0.23,36751
16,3,20,pusty,2007-01-14 12:28:41,1,1,2,0.54,2655467
16,3,20,pusty,2007-01-14 12:28:43,1,2,2,1.23,1769396
16,3,20,pusty,2007-01-14 12:28:44,1,3,2,0.93,1057127
16,3,20,pusty,2007-01-14 12:28:44,2,1,2,0.18,930484
16,3,20,pusty,2007-01-14 12:28:45,2,2,2,0.46,683183
16,3,20,pusty,2007-01-14 12:28:45,2,3,2,0.34,363653
16,3,20,pusty,2007-01-14 12:28:45,3,1,2,0.35,834226
16,3,20,pusty,2007-01-14 12:28:46,3,2,2,0.62,638503
16,3,20,pusty,2007-01-14 12:28:47,3,3,2,0.51,334334
16,3,2,pusty,2007-01-14 12:28:34,1,1,2,1.80,9200186
16,3,2,pusty,2007-01-14 12:28:37,1,2,2,2.48,4175987
16,3,2,pusty,2007-01-14 12:28:40,1,3,2,2.65,4074600
16,3,2,pusty,2007-01-14 12:28:40,2,1,2,0.08,417454
16,3,2,pusty,2007-01-14 12:28:40,2,2,2,0.08,158426
16,3,2,pusty,2007-01-14 12:28:40,2,3,2,0.09,158351
16,3,2,pusty,2007-01-14 12:28:40,3,1,2,0.18,21620
16,3,2,pusty,2007-01-14 12:28:41,3,2,2,0.19,10334
16,3,2,pusty,2007-01-14 12:28:41,3,3,2,0.19,10271
16,3,3,pusty,2007-01-14 12:28:48,1,1,2,1.31,6319899
16,3,3,pusty,2007-01-14 12:28:50,1,2,2,1.88,2938379
16,3,3,pusty,2007-01-14 12:28:52,1,3,2,1.99,2395566
16,3,3,pusty,2007-01-14 12:28:53,2,1,2,0.80,4103639
16,3,3,pusty,2007-01-14 12:28:54,2,2,2,0.81,1267596
16,3,3,pusty,2007-01-14 12:28:55,2,3,2,0.80,1092144
16,3,3,pusty,2007-01-14 12:28:55,3,1,2,0.22,153431
16,3,3,pusty,2007-01-14 12:28:55,3,2,2,0.28,73617
16,3,3,pusty,2007-01-14 12:28:56,3,3,2,0.24,68194
16,3,4,pusty,2007-01-14 12:29:26,1,1,2,30.28,144999293
16,3,4,pusty,2007-01-14 12:29:57,1,2,2,30.41,45683306
16,3,4,pusty,2007-01-14 12:30:23,1,3,2,25.47,28526807
16,3,4,pusty,2007-01-14 12:30:28,2,1,2,4.67,21954637
16,3,4,pusty,2007-01-14 12:30:33,2,2,2,4.41,6768333
16,3,4,pusty,2007-01-14 12:30:36,2,3,2,3.65,3957842
16,3,4,pusty,2007-01-14 12:30:41,3,1,2,4.55,20211386
16,3,4,pusty,2007-01-14 12:30:45,3,2,2,3.98,5876602
16,3,4,pusty,2007-01-14 12:30:49,3,3,2,3.39,3459980
16,3,5,pusty,2007-01-14 12:31:13,1,1,2,24.40,115908909
16,3,5,pusty,2007-01-14 12:31:26,1,2,2,12.32,18407739
16,3,5,pusty,2007-01-14 12:31:38,1,3,2,11.95,12292982
16,3,5,pusty,2007-01-14 12:31:46,2,1,2,8.07,37631739
16,3,5,pusty,2007-01-14 12:31:52,2,2,2,5.63,8562554
16,3,5,pusty,2007-01-14 12:31:58,2,3,2,5.56,5746203
16,3,5,pusty,2007-01-14 12:32:06,3,1,2,7.80,35556011
16,3,5,pusty,2007-01-14 12:32:11,3,2,2,5.51,7986974
16,3,5,pusty,2007-01-14 12:32:17,3,3,2,5.35,5351217
16,3,6,pusty,2007-01-14 12:32:24,1,1,2,6.58,30996115
16,3,6,pusty,2007-01-14 12:32:37,1,2,2,12.87,19919384
16,3,6,pusty,2007-01-14 12:32:50,1,3,2,13.54,14766142
16,3,6,pusty,2007-01-14 12:32:53,2,1,2,2.82,13582348
16,3,6,pusty,2007-01-14 12:32:59,2,2,2,5.04,8060896
16,3,6,pusty,2007-01-14 12:33:04,2,3,2,4.98,5886504
16,3,6,pusty,2007-01-14 12:33:07,3,1,2,2.74,11871482
16,3,6,pusty,2007-01-14 12:33:11,3,2,2,4.41,6631374
16,3,6,pusty,2007-01-14 12:33:15,3,3,2,4.16,4612689
16,3,7,pusty,2007-01-14 12:33:36,1,1,2,19.80,101025230
16,3,7,pusty,2007-01-14 12:34:01,1,2,2,25.29,43531243
16,3,7,pusty,2007-01-14 12:34:29,1,3,2,27.25,43447462
16,3,7,pusty,2007-01-14 12:34:33,2,1,2,3.80,19525519
16,3,7,pusty,2007-01-14 12:34:38,2,2,2,5.10,8780615
16,3,7,pusty,2007-01-14 12:34:44,2,3,2,5.51,8732287
16,3,7,pusty,2007-01-14 12:34:45,3,1,2,1.60,6869745
16,3,7,pusty,2007-01-14 12:34:47,3,2,2,1.95,2992977
16,3,7,pusty,2007-01-14 12:34:50,3,3,2,2.18,2948022
16,3,8,pusty,2007-01-14 12:34:56,1,1,2,6.34,32084923
16,3,8,pusty,2007-01-14 12:35:03,1,2,2,6.90,11009564
16,3,8,pusty,2007-01-14 12:35:12,1,3,2,8.26,11009469
16,3,8,pusty,2007-01-14 12:35:12,2,1,2,0.54,2884021
16,3,8,pusty,2007-01-14 12:35:13,2,2,2,0.70,1071007
16,3,8,pusty,2007-01-14 12:35:14,2,3,2,0.75,1070942
16,3,8,pusty,2007-01-14 12:35:15,3,1,2,0.56,1983070
16,3,8,pusty,2007-01-14 12:35:15,3,2,2,0.66,677539
16,3,8,pusty,2007-01-14 12:35:16,3,3,2,0.69,677474
16,3,9,pusty,2007-01-14 12:35:17,1,1,2,0.50,2290940
16,3,9,pusty,2007-01-14 12:35:18,1,2,2,0.81,1289501
16,3,9,pusty,2007-01-14 12:35:19,1,3,2,0.82,1012997
16,3,9,pusty,2007-01-14 12:35:19,2,1,2,0.23,1142644
16,3,9,pusty,2007-01-14 12:35:19,2,2,2,0.36,580396
16,3,9,pusty,2007-01-14 12:35:20,2,3,2,0.36,426492
16,3,9,pusty,2007-01-14 12:35:20,3,1,2,0.22,196078
16,3,9,pusty,2007-01-14 12:35:20,3,2,2,0.25,101149
16,3,9,pusty,2007-01-14 12:35:21,3,3,2,0.25,70573
16,4,10,pusty,2007-01-14 12:35:26,1,1,2,0.06,325963
16,4,10,pusty,2007-01-14 12:35:26,1,2,2,0.11,204264
16,4,10,pusty,2007-01-14 12:35:26,1,3,2,0.12,189536
16,4,10,pusty,2007-01-14 12:35:26,2,1,2,0.04,176263
16,4,10,pusty,2007-01-14 12:35:27,2,2,2,0.06,110740
16,4,10,pusty,2007-01-14 12:35:27,2,3,2,0.07,102663
16,4,10,pusty,2007-01-14 12:35:27,3,1,2,0.23,23111
16,4,10,pusty,2007-01-14 12:35:27,3,2,2,0.18,15061
16,4,10,pusty,2007-01-14 12:35:28,3,3,2,0.22,13776
16,4,11,pusty,2007-01-14 12:35:37,1,1,2,9.32,45125903
16,4,11,pusty,2007-01-14 12:35:42,1,2,2,4.88,7515692
16,4,11,pusty,2007-01-14 12:35:47,1,3,2,4.46,5168796
16,4,11,pusty,2007-01-14 12:35:47,2,1,2,0.29,1412895
16,4,11,pusty,2007-01-14 12:35:47,2,2,2,0.20,325553
16,4,11,pusty,2007-01-14 12:35:48,2,3,2,0.18,236762
16,4,11,pusty,2007-01-14 12:35:48,3,1,2,0.40,1080706
16,4,11,pusty,2007-01-14 12:35:48,3,2,2,0.33,247607
16,4,11,pusty,2007-01-14 12:35:49,3,3,2,0.32,185348
16,4,12,pusty,2007-01-14 12:35:50,1,1,2,1.03,4611120
16,4,12,pusty,2007-01-14 12:35:51,1,2,2,0.88,1402711
