offlines,tasks,repeat,tag,date,tabus,counts,resets,distance,cmax,time
0,30,5,sort i asp,2006-11-21 18:41:50,25,200,1,2,2622,0.04
0,30,5,sort i asp,2006-11-21 18:41:50,50,50,1,2,2622,0.02
0,30,5,sort i asp,2006-11-21 18:41:50,50,100,1,2,2622,0.06
0,30,5,sort i asp,2006-11-21 18:41:50,50,200,1,2,2622,0.08
0,30,5,sort i asp,2006-11-21 18:41:50,75,50,1,2,2622,0.04
0,30,5,sort i asp,2006-11-21 18:41:50,75,100,1,2,2622,0.12
0,30,5,sort i asp,2006-11-21 18:41:51,75,200,1,2,2610,0.19
0,30,5,sort i asp,2006-11-21 18:41:51,5,50,1,3,2591,0.03
0,30,5,sort i asp,2006-11-21 18:41:51,5,100,1,3,2591,0.03
0,30,5,sort i asp,2006-11-21 18:41:51,5,200,1,3,2591,0.04
0,30,5,sort i asp,2006-11-21 18:41:51,15,50,1,3,2591,0.04
0,30,5,sort i asp,2006-11-21 18:41:51,15,100,1,3,2591,0.05
0,30,5,sort i asp,2006-11-21 18:41:51,15,200,1,3,2591,0.08
0,30,5,sort i asp,2006-11-21 18:41:51,25,50,1,3,2591,0.08
0,30,5,sort i asp,2006-11-21 18:41:51,25,100,1,3,2591,0.07
0,30,5,sort i asp,2006-11-21 18:41:52,25,200,1,3,2591,0.12
0,30,5,sort i asp,2006-11-21 18:41:52,50,50,1,3,2591,0.08
0,30,5,sort i asp,2006-11-21 18:41:52,50,100,1,3,2591,0.18
0,30,5,sort i asp,2006-11-21 18:41:52,50,200,1,3,2591,0.22
0,30,5,sort i asp,2006-11-21 18:41:53,75,50,1,3,2591,0.10
0,30,5,sort i asp,2006-11-21 18:41:53,75,100,1,3,2591,0.20
0,30,5,sort i asp,2006-11-21 18:41:53,75,200,1,3,2589,0.57
0,30,5,sort i asp,2006-11-21 18:41:54,5,50,1,5,2593,0.04
0,30,5,sort i asp,2006-11-21 18:41:54,5,100,1,5,2593,0.10
0,30,5,sort i asp,2006-11-21 18:41:54,5,200,1,5,2563,0.21
0,30,5,sort i asp,2006-11-21 18:41:54,15,50,1,5,2564,0.18
0,30,5,sort i asp,2006-11-21 18:41:54,15,100,1,5,2564,0.16
0,30,5,sort i asp,2006-11-21 18:41:55,15,200,1,5,2563,0.42
0,30,5,sort i asp,2006-11-21 18:41:55,25,50,1,5,2564,0.21
0,30,5,sort i asp,2006-11-21 18:41:56,25,100,1,5,2564,0.24
0,30,5,sort i asp,2006-11-21 18:41:56,25,200,1,5,2564,0.41
0,30,5,sort i asp,2006-11-21 18:41:56,50,50,1,5,2564,0.28
0,30,5,sort i asp,2006-11-21 18:41:57,50,100,1,5,2564,0.44
0,30,5,sort i asp,2006-11-21 18:41:58,50,200,1,5,2564,0.78
0,30,5,sort i asp,2006-11-21 18:41:58,75,50,1,5,2564,0.36
0,30,5,sort i asp,2006-11-21 18:41:59,75,100,1,5,2564,0.62
0,30,5,sort i asp,2006-11-21 18:42:00,75,200,1,5,2564,1.11
0,30,6,sort i asp,2006-11-21 18:40:24,0,0,1,1,2308,0.00
0,30,6,sort i asp,2006-11-21 18:40:24,0,0,1,2,2224,0.00
0,30,6,sort i asp,2006-11-21 18:40:24,0,0,1,3,2209,0.01
0,30,6,sort i asp,2006-11-21 18:40:25,0,0,1,5,2153,0.03
0,30,6,sort i asp,2006-11-21 18:42:00,5,50,1,1,2308,0.00
0,30,6,sort i asp,2006-11-21 18:42:00,5,100,1,1,2308,0.00
0,30,6,sort i asp,2006-11-21 18:42:00,5,200,1,1,2308,0.00
0,30,6,sort i asp,2006-11-21 18:42:00,15,50,1,1,2308,0.00
0,30,6,sort i asp,2006-11-21 18:42:01,15,100,1,1,2258,0.00
0,30,6,sort i asp,2006-11-21 18:42:01,15,200,1,1,2249,0.00
0,30,6,sort i asp,2006-11-21 18:42:01,25,50,1,1,2258,0.00
0,30,6,sort i asp,2006-11-21 18:42:01,25,100,1,1,2234,0.01
0,30,6,sort i asp,2006-11-21 18:42:01,25,200,1,1,2234,0.01
0,30,6,sort i asp,2006-11-21 18:42:01,50,50,1,1,2234,0.01
0,30,6,sort i asp,2006-11-21 18:42:01,50,100,1,1,2234,0.00
0,30,6,sort i asp,2006-11-21 18:42:01,50,200,1,1,2234,0.01
0,30,6,sort i asp,2006-11-21 18:42:01,75,50,1,1,2234,0.01
0,30,6,sort i asp,2006-11-21 18:42:01,75,100,1,1,2234,0.01
0,30,6,sort i asp,2006-11-21 18:42:01,75,200,1,1,2234,0.02
0,30,6,sort i asp,2006-11-21 18:42:01,5,50,1,2,2185,0.01
0,30,6,sort i asp,2006-11-21 18:42:01,5,100,1,2,2184,0.02
0,30,6,sort i asp,2006-11-21 18:42:02,5,200,1,2,2134,0.04
0,30,6,sort i asp,2006-11-21 18:42:02,15,50,1,2,2123,0.03
0,30,6,sort i asp,2006-11-21 18:42:02,15,100,1,2,2123,0.03
0,30,6,sort i asp,2006-11-21 18:42:02,15,200,1,2,2119,0.08
0,30,6,sort i asp,2006-11-21 18:42:02,25,50,1,2,2123,0.02
0,30,6,sort i asp,2006-11-21 18:42:02,25,100,1,2,2123,0.03
0,30,6,sort i asp,2006-11-21 18:42:02,25,200,1,2,2123,0.05
0,30,6,sort i asp,2006-11-21 18:42:02,50,50,1,2,2123,0.04
0,30,6,sort i asp,2006-11-21 18:42:02,50,100,1,2,2123,0.05
0,30,6,sort i asp,2006-11-21 18:42:03,50,200,1,2,2123,0.09
0,30,6,sort i asp,2006-11-21 18:42:03,75,50,1,2,2123,0.04
0,30,6,sort i asp,2006-11-21 18:42:03,75,100,1,2,2123,0.08
0,30,6,sort i asp,2006-11-21 18:42:03,75,200,1,2,2123,0.14
0,30,6,sort i asp,2006-11-21 18:42:03,5,50,1,3,2167,0.02
0,30,6,sort i asp,2006-11-21 18:42:03,5,100,1,3,2152,0.10
0,30,6,sort i asp,2006-11-21 18:42:03,5,200,1,3,2152,0.06
0,30,6,sort i asp,2006-11-21 18:42:04,15,50,1,3,2130,0.08
0,30,6,sort i asp,2006-11-21 18:42:04,15,100,1,3,2130,0.10
0,30,6,sort i asp,2006-11-21 18:42:04,15,200,1,3,2130,0.13
0,30,6,sort i asp,2006-11-21 18:42:04,25,50,1,3,2122,0.11
0,30,6,sort i asp,2006-11-21 18:42:04,25,100,1,3,2114,0.18
0,30,6,sort i asp,2006-11-21 18:42:05,25,200,1,3,2112,0.36
0,30,6,sort i asp,2006-11-21 18:42:05,50,50,1,3,2130,0.11
0,30,6,sort i asp,2006-11-21 18:42:05,50,100,1,3,2130,0.16
0,30,6,sort i asp,2006-11-21 18:42:06,50,200,1,3,2130,0.27
0,30,6,sort i asp,2006-11-21 18:42:06,75,50,1,3,2130,0.19
0,30,6,sort i asp,2006-11-21 18:42:06,75,100,1,3,2130,0.22
0,30,6,sort i asp,2006-11-21 18:42:07,75,200,1,3,2130,0.38
0,30,6,sort i asp,2006-11-21 18:42:07,5,50,1,5,2133,0.06
0,30,6,sort i asp,2006-11-21 18:42:07,5,100,1,5,2133,0.08
0,30,6,sort i asp,2006-11-21 18:42:07,5,200,1,5,2133,0.11
0,30,6,sort i asp,2006-11-21 18:42:07,15,50,1,5,2112,0.16
0,30,6,sort i asp,2006-11-21 18:42:08,15,100,1,5,2112,0.26
0,30,6,sort i asp,2006-11-21 18:42:08,15,200,1,5,2091,0.55
0,30,6,sort i asp,2006-11-21 18:42:09,25,50,1,5,2091,0.31
0,30,6,sort i asp,2006-11-21 18:42:09,25,100,1,5,2091,0.45
0,30,6,sort i asp,2006-11-21 18:42:10,25,200,1,5,2091,0.57
0,30,6,sort i asp,2006-11-21 18:42:10,50,50,1,5,2091,0.40
0,30,6,sort i asp,2006-11-21 18:42:11,50,100,1,5,2091,0.56
0,30,6,sort i asp,2006-11-21 18:42:12,50,200,1,5,2091,0.91
0,30,6,sort i asp,2006-11-21 18:42:12,75,50,1,5,2091,0.48
0,30,6,sort i asp,2006-11-21 18:42:13,75,100,1,5,2091,0.76
0,30,6,sort i asp,2006-11-21 18:42:15,75,200,1,5,2091,1.27
0,30,7,sort i asp,2006-11-21 18:40:25,0,0,1,1,2550,0.00
0,30,7,sort i asp,2006-11-21 18:40:25,0,0,1,2,2490,0.00
0,30,7,sort i asp,2006-11-21 18:40:25,0,0,1,3,2458,0.00
0,30,7,sort i asp,2006-11-21 18:40:25,0,0,1,5,2454,0.02
0,30,7,sort i asp,2006-11-21 18:42:15,5,50,1,1,2550,0.00
0,30,7,sort i asp,2006-11-21 18:42:15,5,100,1,1,2550,0.00
0,30,7,sort i asp,2006-11-21 18:42:15,5,200,1,1,2550,0.00
0,30,7,sort i asp,2006-11-21 18:42:15,15,50,1,1,2550,0.00
0,30,7,sort i asp,2006-11-21 18:42:15,15,100,1,1,2522,0.00
0,30,7,sort i asp,2006-11-21 18:42:15,15,200,1,1,2522,0.00
0,30,7,sort i asp,2006-11-21 18:42:15,25,50,1,1,2522,0.00
0,30,7,sort i asp,2006-11-21 18:42:15,25,100,1,1,2516,0.00
0,30,7,sort i asp,2006-11-21 18:42:15,25,200,1,1,2489,0.01
0,30,7,sort i asp,2006-11-21 18:42:15,50,50,1,1,2516,0.00
0,30,7,sort i asp,2006-11-21 18:42:15,50,100,1,1,2516,0.00
0,30,7,sort i asp,2006-11-21 18:42:16,50,200,1,1,2516,0.01
0,30,7,sort i asp,2006-11-21 18:42:16,75,50,1,1,2501,0.02
0,30,7,sort i asp,2006-11-21 18:42:16,75,100,1,1,2501,0.01
0,30,7,sort i asp,2006-11-21 18:42:16,75,200,1,1,2501,0.02
0,30,7,sort i asp,2006-11-21 18:42:16,5,50,1,2,2490,0.00
0,30,7,sort i asp,2006-11-21 18:42:16,5,100,1,2,2490,0.01
0,30,7,sort i asp,2006-11-21 18:42:16,5,200,1,2,2487,0.02
0,30,7,sort i asp,2006-11-21 18:42:16,15,50,1,2,2490,0.01
0,30,7,sort i asp,2006-11-21 18:42:16,15,100,1,2,2490,0.02
0,30,7,sort i asp,2006-11-21 18:42:16,15,200,1,2,2429,0.08
0,30,7,sort i asp,2006-11-21 18:42:16,25,50,1,2,2490,0.01
0,30,7,sort i asp,2006-11-21 18:42:17,25,100,1,2,2427,0.07
0,30,7,sort i asp,2006-11-21 18:42:17,25,200,1,2,2427,0.10
0,30,7,sort i asp,2006-11-21 18:42:17,50,50,1,2,2461,0.04
0,30,7,sort i asp,2006-11-21 18:42:17,50,100,1,2,2414,0.11
0,30,7,sort i asp,2006-11-21 18:42:17,50,200,1,2,2414,0.15
0,30,7,sort i asp,2006-11-21 18:42:17,75,50,1,2,2461,0.05
0,30,7,sort i asp,2006-11-21 18:42:18,75,100,1,2,2414,0.13
0,30,7,sort i asp,2006-11-21 18:42:18,75,200,1,2,2414,0.19
0,30,7,sort i asp,2006-11-21 18:42:18,5,50,1,3,2458,0.02
0,30,7,sort i asp,2006-11-21 18:42:18,5,100,1,3,2458,0.02
0,30,7,sort i asp,2006-11-21 18:42:18,5,200,1,3,2435,0.04
0,30,7,sort i asp,2006-11-21 18:42:18,15,50,1,3,2458,0.03
0,30,7,sort i asp,2006-11-21 18:42:18,15,100,1,3,2458,0.04
0,30,7,sort i asp,2006-11-21 18:42:19,15,200,1,3,2435,0.12
0,30,7,sort i asp,2006-11-21 18:42:19,25,50,1,3,2458,0.04
0,30,7,sort i asp,2006-11-21 18:42:19,25,100,1,3,2443,0.10
0,30,7,sort i asp,2006-11-21 18:42:19,25,200,1,3,2429,0.29
0,30,7,sort i asp,2006-11-21 18:42:19,50,50,1,3,2443,0.10
0,30,7,sort i asp,2006-11-21 18:42:20,50,100,1,3,2443,0.16
0,30,7,sort i asp,2006-11-21 18:42:20,50,200,1,3,2443,0.26
0,30,7,sort i asp,2006-11-21 18:42:20,75,50,1,3,2443,0.13
0,30,7,sort i asp,2006-11-21 18:42:20,75,100,1,3,2443,0.22
0,30,7,sort i asp,2006-11-21 18:42:21,75,200,1,3,2443,0.38
0,30,7,sort i asp,2006-11-21 18:42:21,5,50,1,5,2454,0.02
0,30,7,sort i asp,2006-11-21 18:42:21,5,100,1,5,2431,0.07
0,30,7,sort i asp,2006-11-21 18:42:21,5,200,1,5,2431,0.10
0,30,7,sort i asp,2006-11-21 18:42:21,15,50,1,5,2431,0.08
0,30,7,sort i asp,2006-11-21 18:42:22,15,100,1,5,2414,0.36
0,30,7,sort i asp,2006-11-21 18:42:23,15,200,1,5,2408,0.70
0,30,7,sort i asp,2006-11-21 18:42:23,25,50,1,5,2414,0.27
0,30,7,sort i asp,2006-11-21 18:42:23,25,100,1,5,2414,0.42
0,30,7,sort i asp,2006-11-21 18:42:24,25,200,1,5,2414,0.53
0,30,7,sort i asp,2006-11-21 18:42:24,50,50,1,5,2414,0.36
0,30,7,sort i asp,2006-11-21 18:42:25,50,100,1,5,2414,0.54
0,30,7,sort i asp,2006-11-21 18:42:26,50,200,1,5,2414,0.88
0,30,7,sort i asp,2006-11-21 18:42:27,75,50,1,5,2414,0.45
0,30,7,sort i asp,2006-11-21 18:42:27,75,100,1,5,2414,0.70
0,30,7,sort i asp,2006-11-21 18:42:29,75,200,1,5,2414,1.22
0,30,8,sort i asp,2006-11-21 18:40:25,0,0,1,1,2210,0.00
0,30,8,sort i asp,2006-11-21 18:40:25,0,0,1,2,2203,0.01
0,30,8,sort i asp,2006-11-21 18:40:25,0,0,1,3,2138,0.02
0,30,8,sort i asp,2006-11-21 18:40:25,0,0,1,5,2058,0.05
0,30,8,sort i asp,2006-11-21 18:42:29,5,50,1,1,2210,0.00
0,30,8,sort i asp,2006-11-21 18:42:29,5,100,1,1,2210,0.00
0,30,8,sort i asp,2006-11-21 18:42:29,5,200,1,1,2210,0.00
0,30,8,sort i asp,2006-11-21 18:42:29,15,50,1,1,2210,0.00
0,30,8,sort i asp,2006-11-21 18:42:29,15,100,1,1,2210,0.00
0,30,8,sort i asp,2006-11-21 18:42:29,15,200,1,1,2210,0.00
0,30,8,sort i asp,2006-11-21 18:42:29,25,50,1,1,2210,0.00
0,30,8,sort i asp,2006-11-21 18:42:29,25,100,1,1,2183,0.01
0,30,8,sort i asp,2006-11-21 18:42:29,25,200,1,1,2182,0.02
0,30,8,sort i asp,2006-11-21 18:42:29,50,50,1,1,2210,0.00
0,30,8,sort i asp,2006-11-21 18:42:29,50,100,1,1,2210,0.00
0,30,8,sort i asp,2006-11-21 18:42:30,50,200,1,1,2210,0.01
0,30,8,sort i asp,2006-11-21 18:42:30,75,50,1,1,2210,0.00
0,30,8,sort i asp,2006-11-21 18:42:30,75,100,1,1,2210,0.01
0,30,8,sort i asp,2006-11-21 18:42:30,75,200,1,1,2210,0.01
0,30,8,sort i asp,2006-11-21 18:42:30,5,50,1,2,2203,0.01
0,30,8,sort i asp,2006-11-21 18:42:30,5,100,1,2,2203,0.01
0,30,8,sort i asp,2006-11-21 18:42:30,5,200,1,2,2203,0.02
0,30,8,sort i asp,2006-11-21 18:42:30,15,50,1,2,2203,0.01
0,30,8,sort i asp,2006-11-21 18:42:30,15,100,1,2,2179,0.03
0,30,8,sort i asp,2006-11-21 18:42:30,15,200,1,2,2155,0.07
0,30,8,sort i asp,2006-11-21 18:42:30,25,50,1,2,2179,0.03
0,30,8,sort i asp,2006-11-21 18:42:31,25,100,1,2,2117,0.06
0,30,8,sort i asp,2006-11-21 18:42:31,25,200,1,2,2085,0.11
0,30,8,sort i asp,2006-11-21 18:42:31,50,50,1,2,2162,0.06
0,30,8,sort i asp,2006-11-21 18:42:31,50,100,1,2,2162,0.07
0,30,8,sort i asp,2006-11-21 18:42:31,50,200,1,2,2162,0.12
0,30,8,sort i asp,2006-11-21 18:42:31,75,50,1,2,2162,0.06
0,30,8,sort i asp,2006-11-21 18:42:32,75,100,1,2,2086,0.29
0,30,8,sort i asp,2006-11-21 18:42:32,75,200,1,2,2086,0.31
0,30,8,sort i asp,2006-11-21 18:42:32,5,50,1,3,2127,0.03
0,30,8,sort i asp,2006-11-21 18:42:32,5,100,1,3,2127,0.04
0,30,8,sort i asp,2006-11-21 18:42:32,5,200,1,3,2119,0.06
0,30,8,sort i asp,2006-11-21 18:42:33,15,50,1,3,2127,0.04
0,30,8,sort i asp,2006-11-21 18:42:33,15,100,1,3,2127,0.06
0,30,8,sort i asp,2006-11-21 18:42:33,15,200,1,3,2127,0.09
0,30,8,sort i asp,2006-11-21 18:42:33,25,50,1,3,2127,0.06
0,30,8,sort i asp,2006-11-21 18:42:33,25,100,1,3,2073,0.20
0,30,8,sort i asp,2006-11-21 18:42:34,25,200,1,3,2042,0.46
0,30,8,sort i asp,2006-11-21 18:42:34,50,50,1,3,2101,0.11
0,30,8,sort i asp,2006-11-21 18:42:34,50,100,1,3,2101,0.17
0,30,8,sort i asp,2006-11-21 18:42:35,50,200,1,3,2101,0.29
0,30,8,sort i asp,2006-11-21 18:42:35,75,50,1,3,2101,0.14
0,30,8,sort i asp,2006-11-21 18:42:35,75,100,1,3,2101,0.22
0,30,8,sort i asp,2006-11-21 18:42:36,75,200,1,3,2084,0.62
0,30,8,sort i asp,2006-11-21 18:42:36,5,50,1,5,2044,0.07
0,30,8,sort i asp,2006-11-21 18:42:36,5,100,1,5,2044,0.09
0,30,8,sort i asp,2006-11-21 18:42:36,5,200,1,5,2044,0.12
0,30,8,sort i asp,2006-11-21 18:42:36,15,50,1,5,2044,0.11
0,30,8,sort i asp,2006-11-21 18:42:37,15,100,1,5,2044,0.16
0,30,8,sort i asp,2006-11-21 18:42:37,15,200,1,5,2044,0.26
0,30,8,sort i asp,2006-11-21 18:42:37,25,50,1,5,2044,0.14
0,30,8,sort i asp,2006-11-21 18:42:38,25,100,1,5,2044,0.23
0,30,8,sort i asp,2006-11-21 18:42:38,25,200,1,5,2040,0.67
0,30,8,sort i asp,2006-11-21 18:42:39,50,50,1,5,2044,0.22
0,30,8,sort i asp,2006-11-21 18:42:39,50,100,1,5,2044,0.40
0,30,8,sort i asp,2006-11-21 18:42:40,50,200,1,5,2044,0.75
0,30,8,sort i asp,2006-11-21 18:42:40,75,50,1,5,2044,0.31
0,30,8,sort i asp,2006-11-21 18:42:41,75,100,1,5,2044,0.58
0,30,8,sort i asp,2006-11-21 18:42:43,75,200,1,5,2039,1.96
0,30,9,sort i asp,2006-11-21 18:40:25,0,0,1,1,2292,0.00
0,30,9,sort i asp,2006-11-21 18:40:25,0,0,1,2,2240,0.00
0,30,9,sort i asp,2006-11-21 18:40:26,0,0,1,3,2142,0.02
0,30,9,sort i asp,2006-11-21 18:40:26,0,0,1,5,2094,0.03
0,30,9,sort i asp,2006-11-21 18:42:43,5,50,1,1,2292,0.00
0,30,9,sort i asp,2006-11-21 18:42:43,5,100,1,1,2292,0.00
0,30,9,sort i asp,2006-11-21 18:42:43,5,200,1,1,2292,0.00
0,30,9,sort i asp,2006-11-21 18:42:43,15,50,1,1,2292,0.00
0,30,9,sort i asp,2006-11-21 18:42:43,15,100,1,1,2292,0.00
0,30,9,sort i asp,2006-11-21 18:42:43,15,200,1,1,2248,0.01
0,30,9,sort i asp,2006-11-21 18:42:43,25,50,1,1,2292,0.01
0,30,9,sort i asp,2006-11-21 18:42:44,25,100,1,1,2186,0.01
0,30,9,sort i asp,2006-11-21 18:42:44,25,200,1,1,2186,0.01
0,30,9,sort i asp,2006-11-21 18:42:44,50,50,1,1,2252,0.01
0,30,9,sort i asp,2006-11-21 18:42:44,50,100,1,1,2252,0.01
0,30,9,sort i asp,2006-11-21 18:42:44,50,200,1,1,2252,0.01
0,30,9,sort i asp,2006-11-21 18:42:44,75,50,1,1,2252,0.01
0,30,9,sort i asp,2006-11-21 18:42:44,75,100,1,1,2252,0.01
0,30,9,sort i asp,2006-11-21 18:42:44,75,200,1,1,2252,0.02
0,30,9,sort i asp,2006-11-21 18:42:44,5,50,1,2,2240,0.01
0,30,9,sort i asp,2006-11-21 18:42:44,5,100,1,2,2240,0.01
0,30,9,sort i asp,2006-11-21 18:42:44,5,200,1,2,2216,0.02
0,30,9,sort i asp,2006-11-21 18:42:44,15,50,1,2,2216,0.02
0,30,9,sort i asp,2006-11-21 18:42:45,15,100,1,2,2175,0.04
0,30,9,sort i asp,2006-11-21 18:42:45,15,200,1,2,2150,0.10
0,30,9,sort i asp,2006-11-21 18:42:45,25,50,1,2,2175,0.03
0,30,9,sort i asp,2006-11-21 18:42:45,25,100,1,2,2116,0.09
0,30,9,sort i asp,2006-11-21 18:42:45,25,200,1,2,2116,0.10
0,30,9,sort i asp,2006-11-21 18:42:45,50,50,1,2,2175,0.05
0,30,9,sort i asp,2006-11-21 18:42:45,50,100,1,2,2110,0.14
0,30,9,sort i asp,2006-11-21 18:42:46,50,200,1,2,2110,0.18
0,30,9,sort i asp,2006-11-21 18:42:46,75,50,1,2,2175,0.06
0,30,9,sort i asp,2006-11-21 18:42:46,75,100,1,2,2130,0.14
0,30,9,sort i asp,2006-11-21 18:42:46,75,200,1,2,2103,0.35
0,30,9,sort i asp,2006-11-21 18:42:47,5,50,1,3,2112,0.02
0,30,9,sort i asp,2006-11-21 18:42:47,5,100,1,3,2112,0.04
0,30,9,sort i asp,2006-11-21 18:42:47,5,200,1,3,2112,0.04
0,30,9,sort i asp,2006-11-21 18:42:47,15,50,1,3,2112,0.04
0,30,9,sort i asp,2006-11-21 18:42:47,15,100,1,3,2112,0.05
0,30,9,sort i asp,2006-11-21 18:42:47,15,200,1,3,2112,0.09
0,30,9,sort i asp,2006-11-21 18:42:47,25,50,1,3,2112,0.05
0,30,9,sort i asp,2006-11-21 18:42:47,25,100,1,3,2112,0.08
0,30,9,sort i asp,2006-11-21 18:42:48,25,200,1,3,2112,0.14
0,30,9,sort i asp,2006-11-21 18:42:48,50,50,1,3,2112,0.08
0,30,9,sort i asp,2006-11-21 18:42:48,50,100,1,3,2112,0.14
0,30,9,sort i asp,2006-11-21 18:42:48,50,200,1,3,2112,0.25
0,30,9,sort i asp,2006-11-21 18:42:49,75,50,1,3,2112,0.10
0,30,9,sort i asp,2006-11-21 18:42:49,75,100,1,3,2112,0.19
0,30,9,sort i asp,2006-11-21 18:42:49,75,200,1,3,2106,0.63
0,30,9,sort i asp,2006-11-21 18:42:50,5,50,1,5,2094,0.04
0,30,9,sort i asp,2006-11-21 18:42:50,5,100,1,5,2081,0.11
0,30,9,sort i asp,2006-11-21 18:42:50,5,200,1,5,2081,0.13
0,30,9,sort i asp,2006-11-21 18:42:50,15,50,1,5,2089,0.12
0,30,9,sort i asp,2006-11-21 18:42:51,15,100,1,5,2075,0.36
0,30,9,sort i asp,2006-11-21 18:42:51,15,200,1,5,2068,0.78
0,30,9,sort i asp,2006-11-21 18:42:52,25,50,1,5,2089,0.15
0,30,9,sort i asp,2006-11-21 18:42:52,25,100,1,5,2089,0.24
0,30,9,sort i asp,2006-11-21 18:42:53,25,200,1,5,2056,1.40
0,30,9,sort i asp,2006-11-21 18:42:54,50,50,1,5,2089,0.24
0,30,9,sort i asp,2006-11-21 18:42:54,50,100,1,5,2089,0.41
0,30,9,sort i asp,2006-11-21 18:42:56,50,200,1,5,2068,1.29
0,30,9,sort i asp,2006-11-21 18:42:56,75,50,1,5,2089,0.37
0,30,9,sort i asp,2006-11-21 18:42:57,75,100,1,5,2045,1.34
0,30,9,sort i asp,2006-11-21 18:42:59,75,200,1,5,2045,1.87
40,30,10,sort i asp,2006-11-21 18:40:26,0,0,1,1,2885,0.00
40,30,10,sort i asp,2006-11-21 18:40:26,0,0,1,2,2859,0.02
40,30,10,sort i asp,2006-11-21 18:40:26,0,0,1,3,2819,0.04
40,30,10,sort i asp,2006-11-21 18:40:27,0,0,1,5,2783,0.07
40,30,10,sort i asp,2006-11-21 18:43:26,5,50,1,1,2885,0.00
40,30,10,sort i asp,2006-11-21 18:43:26,5,100,1,1,2885,0.00
40,30,10,sort i asp,2006-11-21 18:43:26,5,200,1,1,2885,0.00
40,30,10,sort i asp,2006-11-21 18:43:26,15,50,1,1,2885,0.00
40,30,10,sort i asp,2006-11-21 18:43:26,15,100,1,1,2868,0.01
40,30,10,sort i asp,2006-11-21 18:43:26,15,200,1,1,2868,0.01
40,30,10,sort i asp,2006-11-21 18:43:26,25,50,1,1,2885,0.00
40,30,10,sort i asp,2006-11-21 18:43:26,25,100,1,1,2868,0.01
40,30,10,sort i asp,2006-11-21 18:43:26,25,200,1,1,2868,0.02
40,30,10,sort i asp,2006-11-21 18:43:26,50,50,1,1,2868,0.01
40,30,10,sort i asp,2006-11-21 18:43:26,50,100,1,1,2845,0.02
40,30,10,sort i asp,2006-11-21 18:43:27,50,200,1,1,2845,0.04
40,30,10,sort i asp,2006-11-21 18:43:27,75,50,1,1,2868,0.01
40,30,10,sort i asp,2006-11-21 18:43:27,75,100,1,1,2868,0.02
40,30,10,sort i asp,2006-11-21 18:43:27,75,200,1,1,2868,0.04
40,30,10,sort i asp,2006-11-21 18:43:27,5,50,1,2,2841,0.03
40,30,10,sort i asp,2006-11-21 18:43:27,5,100,1,2,2758,0.04
40,30,10,sort i asp,2006-11-21 18:43:27,5,200,1,2,2758,0.06
40,30,10,sort i asp,2006-11-21 18:43:27,15,50,1,2,2758,0.05
40,30,10,sort i asp,2006-11-21 18:43:27,15,100,1,2,2758,0.07
40,30,10,sort i asp,2006-11-21 18:43:28,15,200,1,2,2758,0.09
40,30,10,sort i asp,2006-11-21 18:43:28,25,50,1,2,2758,0.06
40,30,10,sort i asp,2006-11-21 18:43:28,25,100,1,2,2758,0.08
40,30,10,sort i asp,2006-11-21 18:43:28,25,200,1,2,2758,0.13
40,30,10,sort i asp,2006-11-21 18:43:28,50,50,1,2,2758,0.08
40,30,10,sort i asp,2006-11-21 18:43:28,50,100,1,2,2758,0.12
40,30,10,sort i asp,2006-11-21 18:43:29,50,200,1,2,2758,0.21
40,30,10,sort i asp,2006-11-21 18:43:29,75,50,1,2,2758,0.10
40,30,10,sort i asp,2006-11-21 18:43:29,75,100,1,2,2758,0.17
40,30,10,sort i asp,2006-11-21 18:43:29,75,200,1,2,2758,0.30
40,30,10,sort i asp,2006-11-21 18:43:30,5,50,1,3,2819,0.05
40,30,10,sort i asp,2006-11-21 18:43:30,5,100,1,3,2819,0.07
40,30,10,sort i asp,2006-11-21 18:43:30,5,200,1,3,2819,0.08
40,30,10,sort i asp,2006-11-21 18:43:30,15,50,1,3,2819,0.08
40,30,10,sort i asp,2006-11-21 18:43:30,15,100,1,3,2819,0.11
40,30,10,sort i asp,2006-11-21 18:43:31,15,200,1,3,2762,0.42
40,30,10,sort i asp,2006-11-21 18:43:31,25,50,1,3,2819,0.10
40,30,10,sort i asp,2006-11-21 18:43:31,25,100,1,3,2809,0.25
40,30,10,sort i asp,2006-11-21 18:43:32,25,200,1,3,2783,0.48
40,30,10,sort i asp,2006-11-21 18:43:32,50,50,1,3,2809,0.24
40,30,10,sort i asp,2006-11-21 18:43:32,50,100,1,3,2809,0.36
40,30,10,sort i asp,2006-11-21 18:43:33,50,200,1,3,2809,0.59
40,30,10,sort i asp,2006-11-21 18:43:34,75,50,1,3,2809,0.36
40,30,10,sort i asp,2006-11-21 18:43:34,75,100,1,3,2758,0.74
40,30,10,sort i asp,2006-11-21 18:43:36,75,200,1,3,2758,1.10
40,30,10,sort i asp,2006-11-21 18:43:36,5,50,1,5,2783,0.11
40,30,10,sort i asp,2006-11-21 18:43:36,5,100,1,5,2783,0.14
40,30,10,sort i asp,2006-11-21 18:43:36,5,200,1,5,2783,0.22
40,30,10,sort i asp,2006-11-21 18:43:36,15,50,1,5,2783,0.18
40,30,10,sort i asp,2006-11-21 18:43:37,15,100,1,5,2783,0.29
40,30,10,sort i asp,2006-11-21 18:43:37,15,200,1,5,2783,0.50
40,30,10,sort i asp,2006-11-21 18:43:38,25,50,1,5,2783,0.25
