tasks,offlines,repeat,tag,date,tabus,chances,resets,distance,cmax,time,cmax_min
50,10,10,test tabulisty,2006-11-23 15:29:08,0,20,1,3,4195,0.29,3939
50,10,10,test tabulisty,2006-11-23 15:29:08,0,30,1,3,4195,0.37,3939
50,10,10,test tabulisty,2006-11-23 15:29:09,0,40,1,3,4195,0.47,3939
50,10,10,test tabulisty,2006-11-23 15:29:10,0,50,1,3,4195,0.56,3939
50,10,10,test tabulisty,2006-11-23 15:29:10,0,60,1,3,4195,0.65,3939
50,10,10,test tabulisty,2006-11-23 15:29:11,0,70,1,3,4195,0.71,3939
50,10,10,test tabulisty,2006-11-23 15:29:12,0,80,1,3,4195,0.86,3939
50,10,10,test tabulisty,2006-11-23 15:29:13,0,90,1,3,4195,0.89,3939
50,10,10,test tabulisty,2006-11-23 15:29:14,0,100,1,3,4195,1.01,3939
50,10,10,test tabulisty,2006-11-23 15:29:15,0,110,1,3,4195,1.08,3939
50,10,10,test tabulisty,2006-11-23 15:29:17,0,120,1,3,4195,1.17,3939
50,10,10,test tabulisty,2006-11-23 15:29:18,0,130,1,3,4195,1.24,3939
50,10,10,test tabulisty,2006-11-23 15:29:20,0,140,1,3,4195,1.37,3939
50,10,10,test tabulisty,2006-11-23 15:29:21,0,150,1,3,4195,1.40,3939
50,10,10,test tabulisty,2006-11-23 15:29:21,20,0,1,3,4195,0.16,3939
50,10,10,test tabulisty,2006-11-23 15:29:22,20,10,1,3,4195,0.21,3939
50,10,10,test tabulisty,2006-11-23 15:29:22,20,20,1,3,4195,0.29,3939
50,10,10,test tabulisty,2006-11-23 15:29:23,20,30,1,3,4193,0.61,3939
50,10,10,test tabulisty,2006-11-23 15:29:24,20,40,1,3,4193,0.74,3939
50,10,10,test tabulisty,2006-11-23 15:29:25,20,50,1,3,4193,0.78,3939
50,10,10,test tabulisty,2006-11-23 15:29:26,20,60,1,3,4193,0.88,3939
50,10,10,test tabulisty,2006-11-23 15:29:27,20,70,1,3,4193,0.94,3939
50,10,10,test tabulisty,2006-11-23 15:29:28,20,80,1,3,4193,1.11,3939
50,10,10,test tabulisty,2006-11-23 15:29:29,20,90,1,3,4193,1.14,3939
50,10,10,test tabulisty,2006-11-23 15:29:30,20,100,1,3,4193,1.18,3939
50,10,10,test tabulisty,2006-11-23 15:29:32,20,110,1,3,4193,1.29,3939
50,10,10,test tabulisty,2006-11-23 15:29:33,20,120,1,3,4193,1.40,3939
50,10,10,test tabulisty,2006-11-23 15:29:35,20,130,1,3,4193,1.48,3939
50,10,10,test tabulisty,2006-11-23 15:29:37,20,140,1,3,4193,1.63,3939
50,10,10,test tabulisty,2006-11-23 15:29:39,20,150,1,3,4193,1.64,3939
50,10,10,test tabulisty,2006-11-23 15:29:39,40,0,1,3,4195,0.12,3939
50,10,10,test tabulisty,2006-11-23 15:29:39,40,10,1,3,4195,0.20,3939
50,10,10,test tabulisty,2006-11-23 15:29:40,40,20,1,3,4195,0.30,3939
50,10,10,test tabulisty,2006-11-23 15:29:40,40,30,1,3,4195,0.34,3939
50,10,10,test tabulisty,2006-11-23 15:29:41,40,40,1,3,4100,1.02,3939
50,10,10,test tabulisty,2006-11-23 15:29:42,40,50,1,3,4100,1.02,3939
50,10,10,test tabulisty,2006-11-23 15:29:45,40,60,1,3,3939,2.35,3939
50,10,10,test tabulisty,2006-11-23 15:29:47,40,70,1,3,3939,2.38,3939
50,10,10,test tabulisty,2006-11-23 15:29:50,40,80,1,3,3939,2.53,3939
50,10,10,test tabulisty,2006-11-23 15:29:53,40,90,1,3,3939,2.68,3939
50,10,10,test tabulisty,2006-11-23 15:29:56,40,100,1,3,3939,2.70,3939
50,10,10,test tabulisty,2006-11-23 15:29:59,40,110,1,3,3939,2.80,3939
50,10,10,test tabulisty,2006-11-23 15:30:02,40,120,1,3,3939,2.93,3939
50,10,10,test tabulisty,2006-11-23 15:30:05,40,130,1,3,3939,2.91,3939
50,10,10,test tabulisty,2006-11-23 15:30:08,40,140,1,3,3939,3.07,3939
50,10,10,test tabulisty,2006-11-23 15:30:11,40,150,1,3,3939,3.17,3939
50,10,10,test tabulisty,2006-11-23 15:30:11,60,0,1,3,4195,0.13,3939
50,10,10,test tabulisty,2006-11-23 15:30:12,60,10,1,3,4195,0.21,3939
50,10,10,test tabulisty,2006-11-23 15:30:12,60,20,1,3,4195,0.30,3939
50,10,10,test tabulisty,2006-11-23 15:30:13,60,30,1,3,4195,0.40,3939
50,10,10,test tabulisty,2006-11-23 15:30:14,60,40,1,3,4100,0.89,3939
50,10,10,test tabulisty,2006-11-23 15:30:15,60,50,1,3,4090,1.50,3939
50,10,10,test tabulisty,2006-11-23 15:30:17,60,60,1,3,4090,1.52,3939
50,10,10,test tabulisty,2006-11-23 15:30:19,60,70,1,3,4090,1.55,3939
50,10,10,test tabulisty,2006-11-23 15:30:20,60,80,1,3,4090,1.69,3939
50,10,10,test tabulisty,2006-11-23 15:30:22,60,90,1,3,4090,1.72,3939
50,10,10,test tabulisty,2006-11-23 15:30:24,60,100,1,3,4090,1.94,3939
50,10,10,test tabulisty,2006-11-23 15:30:26,60,110,1,3,4090,1.91,3939
50,10,10,test tabulisty,2006-11-23 15:30:28,60,120,1,3,4090,2.04,3939
50,10,10,test tabulisty,2006-11-23 15:30:31,60,130,1,3,4090,2.10,3939
50,10,10,test tabulisty,2006-11-23 15:30:33,60,140,1,3,4090,2.16,3939
50,10,10,test tabulisty,2006-11-23 15:30:35,60,150,1,3,4090,2.26,3939
50,10,10,test tabulisty,2006-11-23 15:30:36,80,0,1,3,4195,0.13,3939
50,10,10,test tabulisty,2006-11-23 15:30:36,80,10,1,3,4195,0.21,3939
50,10,10,test tabulisty,2006-11-23 15:30:36,80,20,1,3,4195,0.29,3939
50,10,10,test tabulisty,2006-11-23 15:30:37,80,30,1,3,4195,0.37,3939
50,10,10,test tabulisty,2006-11-23 15:30:38,80,40,1,3,4050,1.38,3939
50,10,10,test tabulisty,2006-11-23 15:30:40,80,50,1,3,4050,1.42,3939
50,10,10,test tabulisty,2006-11-23 15:30:41,80,60,1,3,4050,1.49,3939
50,10,10,test tabulisty,2006-11-23 15:30:43,80,70,1,3,4050,1.54,3939
50,10,10,test tabulisty,2006-11-23 15:30:45,80,80,1,3,4050,1.62,3939
50,10,10,test tabulisty,2006-11-23 15:30:47,80,90,1,3,4050,1.79,3939
50,10,10,test tabulisty,2006-11-23 15:30:49,80,100,1,3,4050,1.84,3939
50,10,10,test tabulisty,2006-11-23 15:30:51,80,110,1,3,4050,1.93,3939
50,10,10,test tabulisty,2006-11-23 15:30:53,80,120,1,3,4050,1.93,3939
50,10,10,test tabulisty,2006-11-23 15:30:55,80,130,1,3,4050,2.13,3939
50,10,10,test tabulisty,2006-11-23 15:30:57,80,140,1,3,4050,2.10,3939
50,10,10,test tabulisty,2006-11-23 15:31:00,80,150,1,3,4050,2.23,3939
50,10,10,test tabulisty,2006-11-23 15:31:00,100,0,1,3,4195,0.16,3939
50,10,10,test tabulisty,2006-11-23 15:31:00,100,10,1,3,4195,0.21,3939
50,10,10,test tabulisty,2006-11-23 15:31:01,100,20,1,3,4195,0.28,3939
50,10,10,test tabulisty,2006-11-23 15:31:01,100,30,1,3,4195,0.36,3939
50,10,10,test tabulisty,2006-11-23 15:31:02,100,40,1,3,4097,1.15,3939
50,10,10,test tabulisty,2006-11-23 15:31:04,100,50,1,3,4097,1.24,3939
50,10,10,test tabulisty,2006-11-23 15:31:05,100,60,1,3,4097,1.33,3939
50,10,10,test tabulisty,2006-11-23 15:31:07,100,70,1,3,4097,1.42,3939
50,10,10,test tabulisty,2006-11-23 15:31:08,100,80,1,3,4097,1.50,3939
50,10,10,test tabulisty,2006-11-23 15:31:10,100,90,1,3,4097,1.58,3939
50,10,10,test tabulisty,2006-11-23 15:31:12,100,100,1,3,4097,1.65,3939
50,10,10,test tabulisty,2006-11-23 15:31:14,100,110,1,3,4097,1.74,3939
50,10,10,test tabulisty,2006-11-23 15:31:16,100,120,1,3,4097,1.84,3939
50,10,10,test tabulisty,2006-11-23 15:31:18,100,130,1,3,4097,2.02,3939
50,10,10,test tabulisty,2006-11-23 15:31:20,100,140,1,3,4097,2.02,3939
50,10,10,test tabulisty,2006-11-23 15:31:22,100,150,1,3,4097,2.16,3939
50,10,11,test tabulisty,2006-11-23 15:20:28,0,25,1,3,4693,0.22,4435
50,10,11,test tabulisty,2006-11-23 15:20:29,0,50,1,3,4693,0.48,4435
50,10,11,test tabulisty,2006-11-23 15:20:29,0,75,1,3,4693,0.70,4435
50,10,11,test tabulisty,2006-11-23 15:20:30,20,25,1,3,4490,0.33,4435
50,10,11,test tabulisty,2006-11-23 15:20:31,20,50,1,3,4490,0.53,4435
50,10,11,test tabulisty,2006-11-23 15:20:31,20,75,1,3,4490,0.76,4435
50,10,11,test tabulisty,2006-11-23 15:20:32,40,25,1,3,4490,0.30,4435
50,10,11,test tabulisty,2006-11-23 15:20:33,40,50,1,3,4490,0.52,4435
50,10,11,test tabulisty,2006-11-23 15:20:33,40,75,1,3,4490,0.75,4435
50,10,11,test tabulisty,2006-11-23 15:20:34,60,25,1,3,4490,0.30,4435
50,10,11,test tabulisty,2006-11-23 15:20:35,60,50,1,3,4490,0.53,4435
50,10,11,test tabulisty,2006-11-23 15:20:35,60,75,1,3,4490,0.73,4435
50,10,11,test tabulisty,2006-11-23 15:20:36,80,25,1,3,4490,0.30,4435
50,10,11,test tabulisty,2006-11-23 15:20:37,80,50,1,3,4490,0.52,4435
50,10,11,test tabulisty,2006-11-23 15:20:37,80,75,1,3,4490,0.74,4435
50,10,11,test tabulisty,2006-11-23 15:20:38,100,25,1,3,4490,0.31,4435
50,10,11,test tabulisty,2006-11-23 15:20:39,100,50,1,3,4490,0.58,4435
50,10,11,test tabulisty,2006-11-23 15:20:39,100,75,1,3,4490,0.74,4435
50,10,11,test tabulisty,2006-11-23 15:20:40,120,25,1,3,4490,0.31,4435
50,10,11,test tabulisty,2006-11-23 15:20:40,120,50,1,3,4490,0.56,4435
50,10,11,test tabulisty,2006-11-23 15:20:41,120,75,1,3,4490,0.72,4435
50,10,11,test tabulisty,2006-11-23 15:20:42,140,25,1,3,4490,0.30,4435
50,10,11,test tabulisty,2006-11-23 15:20:42,140,50,1,3,4490,0.54,4435
50,10,11,test tabulisty,2006-11-23 15:20:43,140,75,1,3,4490,0.73,4435
50,10,11,test tabulisty,2006-11-23 15:20:44,160,25,1,3,4490,0.32,4435
50,10,11,test tabulisty,2006-11-23 15:20:44,160,50,1,3,4490,0.54,4435
50,10,11,test tabulisty,2006-11-23 15:20:45,160,75,1,3,4490,0.74,4435
50,10,11,test tabulisty,2006-11-23 15:20:46,180,25,1,3,4490,0.32,4435
50,10,11,test tabulisty,2006-11-23 15:20:46,180,50,1,3,4490,0.52,4435
50,10,11,test tabulisty,2006-11-23 15:20:47,180,75,1,3,4490,0.72,4435
50,10,11,test tabulisty,2006-11-23 15:20:48,200,25,1,3,4490,0.34,4435
50,10,11,test tabulisty,2006-11-23 15:20:48,200,50,1,3,4490,0.52,4435
50,10,11,test tabulisty,2006-11-23 15:20:49,200,75,1,3,4490,0.78,4435
50,10,11,test tabulisty,2006-11-23 15:31:23,0,0,1,3,4693,0.04,4435
50,10,11,test tabulisty,2006-11-23 15:31:23,0,10,1,3,4693,0.12,4435
50,10,11,test tabulisty,2006-11-23 15:31:23,0,20,1,3,4693,0.21,4435
50,10,11,test tabulisty,2006-11-23 15:31:23,0,30,1,3,4693,0.29,4435
50,10,11,test tabulisty,2006-11-23 15:31:24,0,40,1,3,4693,0.38,4435
50,10,11,test tabulisty,2006-11-23 15:31:25,0,50,1,3,4693,0.51,4435
50,10,11,test tabulisty,2006-11-23 15:31:25,0,60,1,3,4693,0.56,4435
50,10,11,test tabulisty,2006-11-23 15:31:26,0,70,1,3,4693,0.62,4435
50,10,11,test tabulisty,2006-11-23 15:31:27,0,80,1,3,4693,0.76,4435
50,10,11,test tabulisty,2006-11-23 15:31:28,0,90,1,3,4693,0.79,4435
50,10,11,test tabulisty,2006-11-23 15:31:29,0,100,1,3,4693,0.91,4435
50,10,11,test tabulisty,2006-11-23 15:31:30,0,110,1,3,4693,0.97,4435
50,10,11,test tabulisty,2006-11-23 15:31:31,0,120,1,3,4693,1.08,4435
50,10,11,test tabulisty,2006-11-23 15:31:32,0,130,1,3,4693,1.14,4435
50,10,11,test tabulisty,2006-11-23 15:31:34,0,140,1,3,4693,1.33,4435
50,10,11,test tabulisty,2006-11-23 15:31:35,0,150,1,3,4693,1.33,4435
50,10,11,test tabulisty,2006-11-23 15:31:35,20,0,1,3,4693,0.05,4435
50,10,11,test tabulisty,2006-11-23 15:31:36,20,10,1,3,4490,0.22,4435
50,10,11,test tabulisty,2006-11-23 15:31:36,20,20,1,3,4490,0.30,4435
50,10,11,test tabulisty,2006-11-23 15:31:37,20,30,1,3,4490,0.38,4435
50,10,11,test tabulisty,2006-11-23 15:31:37,20,40,1,3,4490,0.48,4435
50,10,11,test tabulisty,2006-11-23 15:31:38,20,50,1,3,4490,0.56,4435
50,10,11,test tabulisty,2006-11-23 15:31:39,20,60,1,3,4490,0.64,4435
50,10,11,test tabulisty,2006-11-23 15:31:39,20,70,1,3,4490,0.74,4435
50,10,11,test tabulisty,2006-11-23 15:31:40,20,80,1,3,4490,0.79,4435
50,10,11,test tabulisty,2006-11-23 15:31:41,20,90,1,3,4490,0.96,4435
50,10,11,test tabulisty,2006-11-23 15:31:42,20,100,1,3,4490,0.97,4435
50,10,11,test tabulisty,2006-11-23 15:31:44,20,110,1,3,4490,1.09,4435
50,10,11,test tabulisty,2006-11-23 15:31:45,20,120,1,3,4490,1.13,4435
50,10,11,test tabulisty,2006-11-23 15:31:46,20,130,1,3,4490,1.31,4435
50,10,11,test tabulisty,2006-11-23 15:31:48,20,140,1,3,4490,1.34,4435
50,10,11,test tabulisty,2006-11-23 15:31:49,20,150,1,3,4490,1.38,4435
50,10,11,test tabulisty,2006-11-23 15:31:50,40,0,1,3,4693,0.05,4435
50,10,11,test tabulisty,2006-11-23 15:31:50,40,10,1,3,4490,0.20,4435
50,10,11,test tabulisty,2006-11-23 15:31:50,40,20,1,3,4490,0.30,4435
50,10,11,test tabulisty,2006-11-23 15:31:51,40,30,1,3,4490,0.37,4435
50,10,11,test tabulisty,2006-11-23 15:31:51,40,40,1,3,4490,0.44,4435
50,10,11,test tabulisty,2006-11-23 15:31:52,40,50,1,3,4490,0.54,4435
50,10,11,test tabulisty,2006-11-23 15:31:53,40,60,1,3,4490,0.62,4435
50,10,11,test tabulisty,2006-11-23 15:31:54,40,70,1,3,4490,0.75,4435
50,10,11,test tabulisty,2006-11-23 15:31:55,40,80,1,3,4490,0.78,4435
50,10,11,test tabulisty,2006-11-23 15:31:56,40,90,1,3,4490,0.87,4435
50,10,11,test tabulisty,2006-11-23 15:31:57,40,100,1,3,4490,0.95,4435
50,10,11,test tabulisty,2006-11-23 15:31:58,40,110,1,3,4490,1.07,4435
50,10,11,test tabulisty,2006-11-23 15:31:59,40,120,1,3,4490,1.12,4435
50,10,11,test tabulisty,2006-11-23 15:32:01,40,130,1,3,4490,1.24,4435
50,10,11,test tabulisty,2006-11-23 15:32:02,40,140,1,3,4490,1.35,4435
50,10,11,test tabulisty,2006-11-23 15:32:04,40,150,1,3,4490,1.43,4435
50,10,11,test tabulisty,2006-11-23 15:32:04,60,0,1,3,4693,0.04,4435
50,10,11,test tabulisty,2006-11-23 15:32:04,60,10,1,3,4490,0.17,4435
50,10,11,test tabulisty,2006-11-23 15:32:04,60,20,1,3,4490,0.31,4435
50,10,11,test tabulisty,2006-11-23 15:32:05,60,30,1,3,4490,0.34,4435
50,10,11,test tabulisty,2006-11-23 15:32:05,60,40,1,3,4490,0.42,4435
50,10,11,test tabulisty,2006-11-23 15:32:06,60,50,1,3,4490,0.52,4435
50,10,11,test tabulisty,2006-11-23 15:32:07,60,60,1,3,4490,0.61,4435
50,10,11,test tabulisty,2006-11-23 15:32:08,60,70,1,3,4490,0.72,4435
50,10,11,test tabulisty,2006-11-23 15:32:09,60,80,1,3,4490,0.78,4435
50,10,11,test tabulisty,2006-11-23 15:32:10,60,90,1,3,4490,0.86,4435
50,10,11,test tabulisty,2006-11-23 15:32:11,60,100,1,3,4490,1.05,4435
50,10,11,test tabulisty,2006-11-23 15:32:12,60,110,1,3,4490,1.05,4435
50,10,11,test tabulisty,2006-11-23 15:32:13,60,120,1,3,4490,1.12,4435
50,10,11,test tabulisty,2006-11-23 15:32:14,60,130,1,3,4490,1.21,4435
50,10,11,test tabulisty,2006-11-23 15:32:16,60,140,1,3,4490,1.30,4435
50,10,11,test tabulisty,2006-11-23 15:32:17,60,150,1,3,4490,1.40,4435
50,10,11,test tabulisty,2006-11-23 15:32:18,80,0,1,3,4693,0.04,4435
50,10,11,test tabulisty,2006-11-23 15:32:18,80,10,1,3,4490,0.20,4435
50,10,11,test tabulisty,2006-11-23 15:32:18,80,20,1,3,4490,0.27,4435
50,10,11,test tabulisty,2006-11-23 15:32:19,80,30,1,3,4490,0.40,4435
50,10,11,test tabulisty,2006-11-23 15:32:19,80,40,1,3,4490,0.42,4435
50,10,11,test tabulisty,2006-11-23 15:32:20,80,50,1,3,4490,0.51,4435
50,10,11,test tabulisty,2006-11-23 15:32:21,80,60,1,3,4490,0.61,4435
50,10,11,test tabulisty,2006-11-23 15:32:22,80,70,1,3,4490,0.70,4435
50,10,11,test tabulisty,2006-11-23 15:32:23,80,80,1,3,4490,0.80,4435
50,10,11,test tabulisty,2006-11-23 15:32:24,80,90,1,3,4490,0.84,4435
50,10,11,test tabulisty,2006-11-23 15:32:25,80,100,1,3,4490,0.94,4435
50,10,11,test tabulisty,2006-11-23 15:32:26,80,110,1,3,4490,1.04,4435
50,10,11,test tabulisty,2006-11-23 15:32:27,80,120,1,3,4490,1.10,4435
50,10,11,test tabulisty,2006-11-23 15:32:28,80,130,1,3,4490,1.18,4435
50,10,11,test tabulisty,2006-11-23 15:32:30,80,140,1,3,4490,1.28,4435
50,10,11,test tabulisty,2006-11-23 15:32:31,80,150,1,3,4490,1.36,4435
50,10,11,test tabulisty,2006-11-23 15:32:31,100,0,1,3,4693,0.05,4435
50,10,11,test tabulisty,2006-11-23 15:32:32,100,10,1,3,4490,0.20,4435
50,10,11,test tabulisty,2006-11-23 15:32:32,100,20,1,3,4490,0.29,4435
50,10,11,test tabulisty,2006-11-23 15:32:33,100,30,1,3,4490,0.37,4435
50,10,11,test tabulisty,2006-11-23 15:32:33,100,40,1,3,4490,0.48,4435
50,10,11,test tabulisty,2006-11-23 15:32:34,100,50,1,3,4490,0.52,4435
50,10,11,test tabulisty,2006-11-23 15:32:35,100,60,1,3,4490,0.63,4435
50,10,11,test tabulisty,2006-11-23 15:32:35,100,70,1,3,4490,0.70,4435
50,10,11,test tabulisty,2006-11-23 15:32:36,100,80,1,3,4490,0.82,4435
50,10,11,test tabulisty,2006-11-23 15:32:37,100,90,1,3,4490,0.86,4435
50,10,11,test tabulisty,2006-11-23 15:32:38,100,100,1,3,4490,0.95,4435
50,10,11,test tabulisty,2006-11-23 15:32:41,100,110,1,3,4435,1.92,4435
50,10,11,test tabulisty,2006-11-23 15:32:43,100,120,1,3,4435,2.03,4435
50,10,11,test tabulisty,2006-11-23 15:32:45,100,130,1,3,4435,2.09,4435
50,10,11,test tabulisty,2006-11-23 15:32:47,100,140,1,3,4435,2.24,4435
50,10,11,test tabulisty,2006-11-23 15:32:50,100,150,1,3,4435,2.31,4435
50,10,12,test tabulisty,2006-11-23 15:20:50,0,25,1,3,4352,0.26,4040
50,10,12,test tabulisty,2006-11-23 15:20:50,0,50,1,3,4352,0.49,4040
50,10,12,test tabulisty,2006-11-23 15:20:51,0,75,1,3,4352,0.70,4040
50,10,12,test tabulisty,2006-11-23 15:20:51,20,25,1,3,4352,0.27,4040
50,10,12,test tabulisty,2006-11-23 15:20:52,20,50,1,3,4352,0.47,4040
50,10,12,test tabulisty,2006-11-23 15:20:53,20,75,1,3,4352,0.70,4040
50,10,12,test tabulisty,2006-11-23 15:20:53,40,25,1,3,4352,0.27,4040
50,10,12,test tabulisty,2006-11-23 15:20:54,40,50,1,3,4352,0.47,4040
50,10,12,test tabulisty,2006-11-23 15:20:55,40,75,1,3,4352,0.68,4040
50,10,12,test tabulisty,2006-11-23 15:20:55,60,25,1,3,4352,0.26,4040
50,10,12,test tabulisty,2006-11-23 15:20:56,60,50,1,3,4352,0.47,4040
50,10,12,test tabulisty,2006-11-23 15:20:56,60,75,1,3,4352,0.69,4040
50,10,12,test tabulisty,2006-11-23 15:20:57,80,25,1,3,4352,0.27,4040
50,10,12,test tabulisty,2006-11-23 15:20:57,80,50,1,3,4352,0.47,4040
50,10,12,test tabulisty,2006-11-23 15:20:58,80,75,1,3,4352,0.67,4040
50,10,12,test tabulisty,2006-11-23 15:20:59,100,25,1,3,4352,0.28,4040
50,10,12,test tabulisty,2006-11-23 15:20:59,100,50,1,3,4352,0.47,4040
50,10,12,test tabulisty,2006-11-23 15:21:00,100,75,1,3,4352,0.67,4040
50,10,12,test tabulisty,2006-11-23 15:21:00,120,25,1,3,4352,0.26,4040
50,10,12,test tabulisty,2006-11-23 15:21:01,120,50,1,3,4352,0.48,4040
50,10,12,test tabulisty,2006-11-23 15:21:02,120,75,1,3,4352,0.68,4040
50,10,12,test tabulisty,2006-11-23 15:21:02,140,25,1,3,4352,0.28,4040
50,10,12,test tabulisty,2006-11-23 15:21:03,140,50,1,3,4352,0.47,4040
50,10,12,test tabulisty,2006-11-23 15:21:03,140,75,1,3,4352,0.70,4040
50,10,12,test tabulisty,2006-11-23 15:21:04,160,25,1,3,4352,0.28,4040
50,10,12,test tabulisty,2006-11-23 15:21:04,160,50,1,3,4352,0.52,4040
50,10,12,test tabulisty,2006-11-23 15:21:05,160,75,1,3,4352,0.69,4040
50,10,12,test tabulisty,2006-11-23 15:21:06,180,25,1,3,4352,0.27,4040
50,10,12,test tabulisty,2006-11-23 15:21:06,180,50,1,3,4352,0.48,4040
50,10,12,test tabulisty,2006-11-23 15:21:07,180,75,1,3,4352,0.68,4040
50,10,12,test tabulisty,2006-11-23 15:21:07,200,25,1,3,4352,0.27,4040
50,10,12,test tabulisty,2006-11-23 15:21:08,200,50,1,3,4352,0.48,4040
50,10,12,test tabulisty,2006-11-23 15:21:09,200,75,1,3,4352,0.74,4040
50,10,12,test tabulisty,2006-11-23 15:32:50,0,0,1,3,4352,0.07,4040
50,10,12,test tabulisty,2006-11-23 15:32:50,0,10,1,3,4352,0.15,4040
50,10,12,test tabulisty,2006-11-23 15:32:50,0,20,1,3,4352,0.23,4040
50,10,12,test tabulisty,2006-11-23 15:32:51,0,30,1,3,4352,0.31,4040
50,10,12,test tabulisty,2006-11-23 15:32:51,0,40,1,3,4352,0.40,4040
50,10,12,test tabulisty,2006-11-23 15:32:52,0,50,1,3,4352,0.48,4040
50,10,12,test tabulisty,2006-11-23 15:32:53,0,60,1,3,4352,0.55,4040
50,10,12,test tabulisty,2006-11-23 15:32:53,0,70,1,3,4352,0.67,4040
50,10,12,test tabulisty,2006-11-23 15:32:54,0,80,1,3,4352,0.73,4040
50,10,12,test tabulisty,2006-11-23 15:32:55,0,90,1,3,4352,0.82,4040
50,10,12,test tabulisty,2006-11-23 15:32:56,0,100,1,3,4352,0.88,4040
50,10,12,test tabulisty,2006-11-23 15:32:57,0,110,1,3,4352,1.04,4040
50,10,12,test tabulisty,2006-11-23 15:32:59,0,120,1,3,4352,1.04,4040
50,10,12,test tabulisty,2006-11-23 15:33:00,0,130,1,3,4352,1.21,4040
50,10,12,test tabulisty,2006-11-23 15:33:01,0,140,1,3,4352,1.23,4040
50,10,12,test tabulisty,2006-11-23 15:33:03,0,150,1,3,4352,1.28,4040
50,10,12,test tabulisty,2006-11-23 15:33:03,20,0,1,3,4352,0.07,4040
50,10,12,test tabulisty,2006-11-23 15:33:03,20,10,1,3,4352,0.14,4040
50,10,12,test tabulisty,2006-11-23 15:33:03,20,20,1,3,4352,0.23,4040
50,10,12,test tabulisty,2006-11-23 15:33:04,20,30,1,3,4352,0.30,4040
50,10,12,test tabulisty,2006-11-23 15:33:04,20,40,1,3,4352,0.38,4040
50,10,12,test tabulisty,2006-11-23 15:33:05,20,50,1,3,4352,0.48,4040
50,10,12,test tabulisty,2006-11-23 15:33:06,20,60,1,3,4352,0.53,4040
50,10,12,test tabulisty,2006-11-23 15:33:06,20,70,1,3,4352,0.67,4040
50,10,12,test tabulisty,2006-11-23 15:33:07,20,80,1,3,4352,0.69,4040
