offlines,tasks,repeat,tag,date,tabus,counts,resets,distance,cmax,time
0,50,10,sort i asp,2006-11-21 13:26:21,50,50,1,5,3675,3.75
0,50,10,sort i asp,2006-11-21 13:26:26,50,100,1,5,3675,5.19
0,50,10,sort i asp,2006-11-21 13:26:35,50,200,1,5,3675,8.18
0,50,10,sort i asp,2006-11-21 15:11:54,75,50,1,1,3922,0.03
0,50,10,sort i asp,2006-11-21 15:11:54,75,100,1,1,3922,0.05
0,50,10,sort i asp,2006-11-21 15:11:54,75,200,1,1,3922,0.09
0,50,10,sort i asp,2006-11-21 15:11:55,75,50,1,2,3775,0.32
0,50,10,sort i asp,2006-11-21 15:11:56,75,100,1,2,3754,0.82
0,50,10,sort i asp,2006-11-21 15:11:57,75,200,1,2,3754,1.20
0,50,10,sort i asp,2006-11-21 15:11:58,75,50,1,3,3738,0.66
0,50,10,sort i asp,2006-11-21 15:12:01,75,100,1,3,3692,3.62
0,50,10,sort i asp,2006-11-21 15:12:06,75,200,1,3,3692,4.50
0,50,10,sort i asp,2006-11-21 15:12:10,75,50,1,5,3646,4.35
0,50,10,sort i asp,2006-11-21 15:12:17,75,100,1,5,3646,6.01
0,50,10,sort i asp,2006-11-21 15:12:26,75,200,1,5,3646,9.04
0,50,11,sort i asp,2006-11-21 13:23:29,0,0,1,1,3917,0.01
0,50,11,sort i asp,2006-11-21 13:23:29,0,0,1,2,3765,0.06
0,50,11,sort i asp,2006-11-21 13:23:29,0,0,1,3,3735,0.14
0,50,11,sort i asp,2006-11-21 13:23:30,0,0,1,5,3707,0.19
0,50,11,sort i asp,2006-11-21 13:26:35,5,50,1,1,3917,0.02
0,50,11,sort i asp,2006-11-21 13:26:35,5,100,1,1,3917,0.02
0,50,11,sort i asp,2006-11-21 13:26:35,5,200,1,1,3917,0.02
0,50,11,sort i asp,2006-11-21 13:26:35,15,50,1,1,3917,0.02
0,50,11,sort i asp,2006-11-21 13:26:35,15,100,1,1,3848,0.05
0,50,11,sort i asp,2006-11-21 13:26:35,15,200,1,1,3848,0.05
0,50,11,sort i asp,2006-11-21 13:26:36,25,50,1,1,3848,0.04
0,50,11,sort i asp,2006-11-21 13:26:36,25,100,1,1,3848,0.04
0,50,11,sort i asp,2006-11-21 13:26:36,25,200,1,1,3848,0.07
0,50,11,sort i asp,2006-11-21 13:26:36,50,50,1,1,3848,0.04
0,50,11,sort i asp,2006-11-21 13:26:36,50,100,1,1,3771,0.14
0,50,11,sort i asp,2006-11-21 13:26:37,50,200,1,1,3771,0.16
0,50,11,sort i asp,2006-11-21 13:26:37,5,50,1,2,3758,0.09
0,50,11,sort i asp,2006-11-21 13:26:37,5,100,1,2,3758,0.12
0,50,11,sort i asp,2006-11-21 13:26:37,5,200,1,2,3758,0.14
0,50,11,sort i asp,2006-11-21 13:26:37,15,50,1,2,3758,0.13
0,50,11,sort i asp,2006-11-21 13:26:38,15,100,1,2,3758,0.18
0,50,11,sort i asp,2006-11-21 13:26:38,15,200,1,2,3715,0.54
0,50,11,sort i asp,2006-11-21 13:26:39,25,50,1,2,3758,0.16
0,50,11,sort i asp,2006-11-21 13:26:39,25,100,1,2,3704,0.38
0,50,11,sort i asp,2006-11-21 13:26:40,25,200,1,2,3704,0.52
0,50,11,sort i asp,2006-11-21 13:26:40,50,50,1,2,3712,0.41
0,50,11,sort i asp,2006-11-21 13:26:41,50,100,1,2,3712,0.55
0,50,11,sort i asp,2006-11-21 13:26:42,50,200,1,2,3712,0.87
0,50,11,sort i asp,2006-11-21 13:26:42,5,50,1,3,3728,0.20
0,50,11,sort i asp,2006-11-21 13:26:43,5,100,1,3,3722,0.33
0,50,11,sort i asp,2006-11-21 13:26:43,5,200,1,3,3722,0.38
0,50,11,sort i asp,2006-11-21 13:26:44,15,50,1,3,3722,0.40
0,50,11,sort i asp,2006-11-21 13:26:45,15,100,1,3,3722,0.60
0,50,11,sort i asp,2006-11-21 13:26:46,15,200,1,3,3701,1.51
0,50,11,sort i asp,2006-11-21 13:26:47,25,50,1,3,3713,0.66
0,50,11,sort i asp,2006-11-21 13:26:48,25,100,1,3,3713,0.94
0,50,11,sort i asp,2006-11-21 13:26:51,25,200,1,3,3592,3.02
0,50,11,sort i asp,2006-11-21 13:26:52,50,50,1,3,3713,0.98
0,50,11,sort i asp,2006-11-21 13:26:54,50,100,1,3,3713,1.40
0,50,11,sort i asp,2006-11-21 13:26:56,50,200,1,3,3713,2.39
0,50,11,sort i asp,2006-11-21 13:26:57,5,50,1,5,3658,0.75
0,50,11,sort i asp,2006-11-21 13:26:58,5,100,1,5,3658,0.93
0,50,11,sort i asp,2006-11-21 13:27:00,5,200,1,5,3597,1.78
0,50,11,sort i asp,2006-11-21 13:27:02,15,50,1,5,3681,1.36
0,50,11,sort i asp,2006-11-21 13:27:05,15,100,1,5,3614,2.77
0,50,11,sort i asp,2006-11-21 13:27:08,15,200,1,5,3614,3.67
0,50,11,sort i asp,2006-11-21 13:27:12,25,50,1,5,3609,3.60
0,50,11,sort i asp,2006-11-21 13:27:17,25,100,1,5,3609,4.36
0,50,11,sort i asp,2006-11-21 13:27:24,25,200,1,5,3597,7.36
0,50,11,sort i asp,2006-11-21 13:27:28,50,50,1,5,3621,3.23
0,50,11,sort i asp,2006-11-21 13:27:32,50,100,1,5,3621,4.61
0,50,11,sort i asp,2006-11-21 13:27:41,50,200,1,5,3621,8.70
0,50,11,sort i asp,2006-11-21 15:12:26,75,50,1,1,3848,0.04
0,50,11,sort i asp,2006-11-21 15:12:26,75,100,1,1,3848,0.06
0,50,11,sort i asp,2006-11-21 15:12:26,75,200,1,1,3848,0.10
0,50,11,sort i asp,2006-11-21 15:12:27,75,50,1,2,3712,0.38
0,50,11,sort i asp,2006-11-21 15:12:27,75,100,1,2,3693,0.74
0,50,11,sort i asp,2006-11-21 15:12:29,75,200,1,2,3693,1.09
0,50,11,sort i asp,2006-11-21 15:12:30,75,50,1,3,3637,1.30
0,50,11,sort i asp,2006-11-21 15:12:33,75,100,1,3,3621,2.71
0,50,11,sort i asp,2006-11-21 15:12:38,75,200,1,3,3614,5.08
0,50,11,sort i asp,2006-11-21 15:12:41,75,50,1,5,3621,2.72
0,50,11,sort i asp,2006-11-21 15:12:49,75,100,1,5,3567,8.29
0,50,11,sort i asp,2006-11-21 15:13:07,75,200,1,5,3549,17.49
0,50,12,sort i asp,2006-11-21 13:23:30,0,0,1,1,3920,0.02
0,50,12,sort i asp,2006-11-21 13:23:30,0,0,1,2,3792,0.08
0,50,12,sort i asp,2006-11-21 13:23:30,0,0,1,3,3747,0.11
0,50,12,sort i asp,2006-11-21 13:23:30,0,0,1,5,3691,0.24
0,50,12,sort i asp,2006-11-21 13:27:42,5,50,1,1,3920,0.03
0,50,12,sort i asp,2006-11-21 13:27:42,5,100,1,1,3920,0.03
0,50,12,sort i asp,2006-11-21 13:27:42,5,200,1,1,3920,0.03
0,50,12,sort i asp,2006-11-21 13:27:42,15,50,1,1,3920,0.04
0,50,12,sort i asp,2006-11-21 13:27:43,15,100,1,1,3882,0.06
0,50,12,sort i asp,2006-11-21 13:27:43,15,200,1,1,3829,0.11
0,50,12,sort i asp,2006-11-21 13:27:43,25,50,1,1,3851,0.07
0,50,12,sort i asp,2006-11-21 13:27:44,25,100,1,1,3816,0.10
0,50,12,sort i asp,2006-11-21 13:27:44,25,200,1,1,3791,0.14
0,50,12,sort i asp,2006-11-21 13:27:44,50,50,1,1,3808,0.10
0,50,12,sort i asp,2006-11-21 13:27:45,50,100,1,1,3786,0.14
0,50,12,sort i asp,2006-11-21 13:27:45,50,200,1,1,3786,0.21
0,50,12,sort i asp,2006-11-21 13:27:45,5,50,1,2,3792,0.12
0,50,12,sort i asp,2006-11-21 13:27:46,5,100,1,2,3792,0.13
0,50,12,sort i asp,2006-11-21 13:27:46,5,200,1,2,3745,0.26
0,50,12,sort i asp,2006-11-21 13:27:47,15,50,1,2,3733,0.24
0,50,12,sort i asp,2006-11-21 13:27:47,15,100,1,2,3726,0.38
0,50,12,sort i asp,2006-11-21 13:27:48,15,200,1,2,3726,0.48
0,50,12,sort i asp,2006-11-21 13:27:48,25,50,1,2,3703,0.24
0,50,12,sort i asp,2006-11-21 13:27:49,25,100,1,2,3703,0.33
0,50,12,sort i asp,2006-11-21 13:27:50,25,200,1,2,3703,0.50
0,50,12,sort i asp,2006-11-21 13:27:50,50,50,1,2,3703,0.33
0,50,12,sort i asp,2006-11-21 13:27:51,50,100,1,2,3703,0.50
0,50,12,sort i asp,2006-11-21 13:27:52,50,200,1,2,3703,0.88
0,50,12,sort i asp,2006-11-21 13:27:53,5,50,1,3,3747,0.17
0,50,12,sort i asp,2006-11-21 13:27:53,5,100,1,3,3676,0.48
0,50,12,sort i asp,2006-11-21 13:27:54,5,200,1,3,3670,0.64
0,50,12,sort i asp,2006-11-21 13:27:55,15,50,1,3,3663,0.56
0,50,12,sort i asp,2006-11-21 13:27:56,15,100,1,3,3663,0.72
0,50,12,sort i asp,2006-11-21 13:27:57,15,200,1,3,3663,1.06
0,50,12,sort i asp,2006-11-21 13:27:58,25,50,1,3,3648,0.76
0,50,12,sort i asp,2006-11-21 13:27:59,25,100,1,3,3648,0.94
0,50,12,sort i asp,2006-11-21 13:28:01,25,200,1,3,3601,1.96
0,50,12,sort i asp,2006-11-21 13:28:02,50,50,1,3,3648,1.00
0,50,12,sort i asp,2006-11-21 13:28:04,50,100,1,3,3648,1.44
0,50,12,sort i asp,2006-11-21 13:28:06,50,200,1,3,3648,2.30
0,50,12,sort i asp,2006-11-21 13:28:07,5,50,1,5,3650,0.66
0,50,12,sort i asp,2006-11-21 13:28:08,5,100,1,5,3640,1.22
0,50,12,sort i asp,2006-11-21 13:28:10,5,200,1,5,3640,1.59
0,50,12,sort i asp,2006-11-21 13:28:12,15,50,1,5,3615,2.10
0,50,12,sort i asp,2006-11-21 13:28:16,15,100,1,5,3607,3.55
0,50,12,sort i asp,2006-11-21 13:28:26,15,200,1,5,3561,9.82
0,50,12,sort i asp,2006-11-21 13:28:28,25,50,1,5,3625,2.23
0,50,12,sort i asp,2006-11-21 13:28:35,25,100,1,5,3576,6.28
0,50,12,sort i asp,2006-11-21 13:28:43,25,200,1,5,3576,8.24
0,50,12,sort i asp,2006-11-21 13:28:48,50,50,1,5,3625,3.52
0,50,12,sort i asp,2006-11-21 13:28:53,50,100,1,5,3625,5.46
0,50,12,sort i asp,2006-11-21 13:29:03,50,200,1,5,3625,9.11
0,50,12,sort i asp,2006-11-21 15:13:07,75,50,1,1,3861,0.06
0,50,12,sort i asp,2006-11-21 15:13:07,75,100,1,1,3861,0.07
0,50,12,sort i asp,2006-11-21 15:13:07,75,200,1,1,3861,0.11
0,50,12,sort i asp,2006-11-21 15:13:08,75,50,1,2,3703,0.36
0,50,12,sort i asp,2006-11-21 15:13:08,75,100,1,2,3703,0.44
0,50,12,sort i asp,2006-11-21 15:13:10,75,200,1,2,3686,1.51
0,50,12,sort i asp,2006-11-21 15:13:11,75,50,1,3,3648,0.80
0,50,12,sort i asp,2006-11-21 15:13:13,75,100,1,3,3619,1.91
0,50,12,sort i asp,2006-11-21 15:13:16,75,200,1,3,3619,2.83
0,50,12,sort i asp,2006-11-21 15:13:18,75,50,1,5,3625,2.23
0,50,12,sort i asp,2006-11-21 15:13:24,75,100,1,5,3622,6.15
0,50,12,sort i asp,2006-11-21 15:13:38,75,200,1,5,3592,13.66
0,50,13,sort i asp,2006-11-21 13:23:31,0,0,1,1,3900,0.01
0,50,13,sort i asp,2006-11-21 13:23:31,0,0,1,2,3762,0.05
0,50,13,sort i asp,2006-11-21 13:23:31,0,0,1,3,3692,0.09
0,50,13,sort i asp,2006-11-21 13:23:31,0,0,1,5,3551,0.22
0,50,13,sort i asp,2006-11-21 13:29:03,5,50,1,1,3900,0.03
0,50,13,sort i asp,2006-11-21 13:29:04,5,100,1,1,3900,0.04
0,50,13,sort i asp,2006-11-21 13:29:04,5,200,1,1,3900,0.05
0,50,13,sort i asp,2006-11-21 13:29:04,15,50,1,1,3900,0.04
0,50,13,sort i asp,2006-11-21 13:29:05,15,100,1,1,3879,0.05
0,50,13,sort i asp,2006-11-21 13:29:05,15,200,1,1,3879,0.04
0,50,13,sort i asp,2006-11-21 13:29:05,25,50,1,1,3879,0.04
0,50,13,sort i asp,2006-11-21 13:29:05,25,100,1,1,3879,0.04
0,50,13,sort i asp,2006-11-21 13:29:06,25,200,1,1,3837,0.14
0,50,13,sort i asp,2006-11-21 13:29:06,50,50,1,1,3837,0.05
0,50,13,sort i asp,2006-11-21 13:29:06,50,100,1,1,3837,0.09
0,50,13,sort i asp,2006-11-21 13:29:06,50,200,1,1,3837,0.11
0,50,13,sort i asp,2006-11-21 13:29:06,5,50,1,2,3762,0.08
0,50,13,sort i asp,2006-11-21 13:29:07,5,100,1,2,3762,0.10
0,50,13,sort i asp,2006-11-21 13:29:07,5,200,1,2,3762,0.15
0,50,13,sort i asp,2006-11-21 13:29:07,15,50,1,2,3762,0.13
0,50,13,sort i asp,2006-11-21 13:29:08,15,100,1,2,3762,0.23
0,50,13,sort i asp,2006-11-21 13:29:08,15,200,1,2,3730,0.54
0,50,13,sort i asp,2006-11-21 13:29:09,25,50,1,2,3762,0.18
0,50,13,sort i asp,2006-11-21 13:29:09,25,100,1,2,3739,0.44
0,50,13,sort i asp,2006-11-21 13:29:11,25,200,1,2,3729,1.44
0,50,13,sort i asp,2006-11-21 13:29:12,50,50,1,2,3702,0.65
0,50,13,sort i asp,2006-11-21 13:29:13,50,100,1,2,3702,0.83
0,50,13,sort i asp,2006-11-21 13:29:16,50,200,1,2,3587,3.13
0,50,13,sort i asp,2006-11-21 13:29:16,5,50,1,3,3692,0.17
0,50,13,sort i asp,2006-11-21 13:29:17,5,100,1,3,3679,0.29
0,50,13,sort i asp,2006-11-21 13:29:17,5,200,1,3,3679,0.39
0,50,13,sort i asp,2006-11-21 13:29:18,15,50,1,3,3679,0.35
0,50,13,sort i asp,2006-11-21 13:29:19,15,100,1,3,3675,0.88
0,50,13,sort i asp,2006-11-21 13:29:20,15,200,1,3,3675,1.18
0,50,13,sort i asp,2006-11-21 13:29:21,25,50,1,3,3675,0.87
0,50,13,sort i asp,2006-11-21 13:29:24,25,100,1,3,3630,2.54
0,50,13,sort i asp,2006-11-21 13:29:27,25,200,1,3,3630,2.91
0,50,13,sort i asp,2006-11-21 13:29:29,50,50,1,3,3561,1.97
0,50,13,sort i asp,2006-11-21 13:29:32,50,100,1,3,3561,2.61
0,50,13,sort i asp,2006-11-21 13:29:37,50,200,1,3,3561,4.04
0,50,13,sort i asp,2006-11-21 13:29:38,5,50,1,5,3543,0.77
0,50,13,sort i asp,2006-11-21 13:29:39,5,100,1,5,3543,0.94
0,50,13,sort i asp,2006-11-21 13:29:41,5,200,1,5,3499,2.03
0,50,13,sort i asp,2006-11-21 13:29:44,15,50,1,5,3469,3.21
0,50,13,sort i asp,2006-11-21 13:29:48,15,100,1,5,3469,3.54
0,50,13,sort i asp,2006-11-21 13:29:53,15,200,1,5,3469,4.70
0,50,13,sort i asp,2006-11-21 13:29:56,25,50,1,5,3503,2.86
0,50,13,sort i asp,2006-11-21 13:30:02,25,100,1,5,3464,4.95
0,50,13,sort i asp,2006-11-21 13:30:09,25,200,1,5,3464,7.07
0,50,13,sort i asp,2006-11-21 13:30:14,50,50,1,5,3503,4.18
0,50,13,sort i asp,2006-11-21 13:30:20,50,100,1,5,3503,5.63
0,50,13,sort i asp,2006-11-21 13:30:31,50,200,1,5,3503,10.50
0,50,13,sort i asp,2006-11-21 15:13:38,75,50,1,1,3837,0.04
0,50,13,sort i asp,2006-11-21 15:13:38,75,100,1,1,3837,0.06
0,50,13,sort i asp,2006-11-21 15:13:39,75,200,1,1,3837,0.10
0,50,13,sort i asp,2006-11-21 15:13:39,75,50,1,2,3702,0.36
0,50,13,sort i asp,2006-11-21 15:13:40,75,100,1,2,3702,0.55
0,50,13,sort i asp,2006-11-21 15:13:42,75,200,1,2,3639,2.02
0,50,13,sort i asp,2006-11-21 15:13:44,75,50,1,3,3514,1.62
0,50,13,sort i asp,2006-11-21 15:13:46,75,100,1,3,3514,2.15
0,50,13,sort i asp,2006-11-21 15:13:49,75,200,1,3,3514,3.01
0,50,13,sort i asp,2006-11-21 15:13:54,75,50,1,5,3477,4.35
0,50,13,sort i asp,2006-11-21 15:14:00,75,100,1,5,3477,5.92
0,50,13,sort i asp,2006-11-21 15:14:09,75,200,1,5,3477,8.92
0,50,14,sort i asp,2006-11-21 13:23:31,0,0,1,1,3849,0.01
0,50,14,sort i asp,2006-11-21 13:23:31,0,0,1,2,3710,0.06
0,50,14,sort i asp,2006-11-21 13:23:32,0,0,1,3,3631,0.15
0,50,14,sort i asp,2006-11-21 13:23:32,0,0,1,5,3625,0.23
0,50,14,sort i asp,2006-11-21 13:30:31,5,50,1,1,3849,0.03
0,50,14,sort i asp,2006-11-21 13:30:31,5,100,1,1,3841,0.03
0,50,14,sort i asp,2006-11-21 13:30:32,5,200,1,1,3841,0.04
0,50,14,sort i asp,2006-11-21 13:30:32,15,50,1,1,3841,0.04
0,50,14,sort i asp,2006-11-21 13:30:32,15,100,1,1,3777,0.07
0,50,14,sort i asp,2006-11-21 13:30:33,15,200,1,1,3777,0.08
0,50,14,sort i asp,2006-11-21 13:30:33,25,50,1,1,3777,0.06
0,50,14,sort i asp,2006-11-21 13:30:33,25,100,1,1,3777,0.07
0,50,14,sort i asp,2006-11-21 13:30:34,25,200,1,1,3756,0.13
0,50,14,sort i asp,2006-11-21 13:30:34,50,50,1,1,3778,0.08
0,50,14,sort i asp,2006-11-21 13:30:34,50,100,1,1,3778,0.10
0,50,14,sort i asp,2006-11-21 13:30:35,50,200,1,1,3778,0.14
0,50,14,sort i asp,2006-11-21 13:30:35,5,50,1,2,3710,0.11
0,50,14,sort i asp,2006-11-21 13:30:35,5,100,1,2,3710,0.13
0,50,14,sort i asp,2006-11-21 13:30:36,5,200,1,2,3665,0.29
0,50,14,sort i asp,2006-11-21 13:30:37,15,50,1,2,3657,0.33
0,50,14,sort i asp,2006-11-21 13:30:37,15,100,1,2,3657,0.36
0,50,14,sort i asp,2006-11-21 13:30:39,15,200,1,2,3523,1.07
0,50,14,sort i asp,2006-11-21 13:30:39,25,50,1,2,3605,0.49
0,50,14,sort i asp,2006-11-21 13:30:40,25,100,1,2,3605,0.61
0,50,14,sort i asp,2006-11-21 13:30:42,25,200,1,2,3532,1.67
0,50,14,sort i asp,2006-11-21 13:30:43,50,50,1,2,3621,0.51
0,50,14,sort i asp,2006-11-21 13:30:44,50,100,1,2,3621,0.71
0,50,14,sort i asp,2006-11-21 13:30:46,50,200,1,2,3621,1.42
0,50,14,sort i asp,2006-11-21 13:30:47,5,50,1,3,3627,0.33
0,50,14,sort i asp,2006-11-21 13:30:47,5,100,1,3,3627,0.37
0,50,14,sort i asp,2006-11-21 13:30:48,5,200,1,3,3627,0.53
0,50,14,sort i asp,2006-11-21 13:30:49,15,50,1,3,3627,0.42
0,50,14,sort i asp,2006-11-21 13:30:50,15,100,1,3,3569,0.89
0,50,14,sort i asp,2006-11-21 13:30:52,15,200,1,3,3559,2.12
0,50,14,sort i asp,2006-11-21 13:30:53,25,50,1,3,3549,0.84
0,50,14,sort i asp,2006-11-21 13:30:55,25,100,1,3,3519,1.88
0,50,14,sort i asp,2006-11-21 13:30:58,25,200,1,3,3519,2.49
0,50,14,sort i asp,2006-11-21 13:30:59,50,50,1,3,3504,1.49
0,50,14,sort i asp,2006-11-21 13:31:01,50,100,1,3,3504,2.00
0,50,14,sort i asp,2006-11-21 13:31:05,50,200,1,3,3504,3.28
0,50,14,sort i asp,2006-11-21 13:31:06,5,50,1,5,3521,0.90
0,50,14,sort i asp,2006-11-21 13:31:07,5,100,1,5,3514,1.39
0,50,14,sort i asp,2006-11-21 13:31:09,5,200,1,5,3514,1.78
0,50,14,sort i asp,2006-11-21 13:31:11,15,50,1,5,3539,1.58
0,50,14,sort i asp,2006-11-21 13:31:14,15,100,1,5,3490,2.81
0,50,14,sort i asp,2006-11-21 13:31:20,15,200,1,5,3468,5.72
0,50,14,sort i asp,2006-11-21 13:31:23,25,50,1,5,3507,2.61
0,50,14,sort i asp,2006-11-21 13:31:30,25,100,1,5,3443,7.28
0,50,14,sort i asp,2006-11-21 13:31:39,25,200,1,5,3443,9.13
0,50,14,sort i asp,2006-11-21 13:31:43,50,50,1,5,3507,3.48
0,50,14,sort i asp,2006-11-21 13:31:48,50,100,1,5,3507,5.23
0,50,14,sort i asp,2006-11-21 13:31:57,50,200,1,5,3507,8.63
0,50,14,sort i asp,2006-11-21 15:14:09,75,50,1,1,3778,0.04
0,50,14,sort i asp,2006-11-21 15:14:09,75,100,1,1,3778,0.05
0,50,14,sort i asp,2006-11-21 15:14:09,75,200,1,1,3778,0.09
0,50,14,sort i asp,2006-11-21 15:14:09,75,50,1,2,3621,0.33
0,50,14,sort i asp,2006-11-21 15:14:10,75,100,1,2,3621,0.56
0,50,14,sort i asp,2006-11-21 15:14:11,75,200,1,2,3621,0.88
0,50,14,sort i asp,2006-11-21 15:14:13,75,50,1,3,3490,1.50
0,50,14,sort i asp,2006-11-21 15:14:15,75,100,1,3,3490,1.94
0,50,14,sort i asp,2006-11-21 15:14:20,75,200,1,3,3455,4.84
0,50,14,sort i asp,2006-11-21 15:14:22,75,50,1,5,3507,2.40
0,50,14,sort i asp,2006-11-21 15:14:30,75,100,1,5,3416,7.70
0,50,14,sort i asp,2006-11-21 15:14:41,75,200,1,5,3416,10.97
0,50,15,sort i asp,2006-11-21 13:23:32,0,0,1,1,4007,0.02
0,50,15,sort i asp,2006-11-21 13:23:32,0,0,1,2,3813,0.07
0,50,15,sort i asp,2006-11-21 13:23:32,0,0,1,3,3769,0.12
0,50,15,sort i asp,2006-11-21 13:23:33,0,0,1,5,3674,0.20
0,50,15,sort i asp,2006-11-21 13:31:57,5,50,1,1,4007,0.02
0,50,15,sort i asp,2006-11-21 13:31:58,5,100,1,1,4007,0.04
0,50,15,sort i asp,2006-11-21 13:31:58,5,200,1,1,4007,0.04
0,50,15,sort i asp,2006-11-21 13:31:58,15,50,1,1,4007,0.04
0,50,15,sort i asp,2006-11-21 13:31:58,15,100,1,1,4007,0.04
0,50,15,sort i asp,2006-11-21 13:31:58,15,200,1,1,3937,0.16
0,50,15,sort i asp,2006-11-21 13:31:59,25,50,1,1,4007,0.03
0,50,15,sort i asp,2006-11-21 13:31:59,25,100,1,1,3942,0.11
0,50,15,sort i asp,2006-11-21 13:31:59,25,200,1,1,3870,0.21
0,50,15,sort i asp,2006-11-21 13:31:59,50,50,1,1,3863,0.09
0,50,15,sort i asp,2006-11-21 13:32:00,50,100,1,1,3834,0.15
0,50,15,sort i asp,2006-11-21 13:32:00,50,200,1,1,3834,0.24
0,50,15,sort i asp,2006-11-21 13:32:00,5,50,1,2,3813,0.12
0,50,15,sort i asp,2006-11-21 13:32:01,5,100,1,2,3791,0.22
0,50,15,sort i asp,2006-11-21 13:32:01,5,200,1,2,3791,0.21
0,50,15,sort i asp,2006-11-21 13:32:01,15,50,1,2,3791,0.20
0,50,15,sort i asp,2006-11-21 13:32:02,15,100,1,2,3725,0.44
0,50,15,sort i asp,2006-11-21 13:32:03,15,200,1,2,3660,1.10
0,50,15,sort i asp,2006-11-21 13:32:04,25,50,1,2,3727,0.50
0,50,15,sort i asp,2006-11-21 13:32:04,25,100,1,2,3727,0.54
0,50,15,sort i asp,2006-11-21 13:32:05,25,200,1,2,3727,0.81
0,50,15,sort i asp,2006-11-21 13:32:06,50,50,1,2,3769,0.42
0,50,15,sort i asp,2006-11-21 13:32:07,50,100,1,2,3715,0.88
0,50,15,sort i asp,2006-11-21 13:32:08,50,200,1,2,3715,1.28
