tasks,offlines,repeat,tag,date,tabus,chances,resets,distance,cmax,time,cmax_min
50,10,10,Move Tabulist test tabulisty,2006-11-26 16:20:40,140,100,1,3,4205,0.11,4021
50,10,10,Move Tabulist test tabulisty,2006-11-26 16:20:40,150,25,1,3,4205,0.03,4021
50,10,10,Move Tabulist test tabulisty,2006-11-26 16:20:41,150,50,1,3,4205,0.06,4021
50,10,10,Move Tabulist test tabulisty,2006-11-26 16:20:41,150,75,1,3,4205,0.12,4021
50,10,10,Move Tabulist test tabulisty,2006-11-26 16:20:41,150,100,1,3,4205,0.11,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:20,0,0,1,3,4205,0.00,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:20,0,10,1,3,4205,0.01,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:20,0,20,1,3,4205,0.03,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:20,0,30,1,3,4205,0.04,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:20,0,40,1,3,4205,0.06,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:21,0,50,1,3,4205,0.06,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:21,0,60,1,3,4205,0.08,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:21,0,70,1,3,4205,0.08,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:21,0,80,1,3,4205,0.12,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:21,0,90,1,3,4205,0.10,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:22,0,100,1,3,4205,0.18,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:22,0,110,1,3,4205,0.19,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:22,0,120,1,3,4205,0.20,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:23,0,130,1,3,4205,0.21,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:23,0,140,1,3,4205,0.20,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:23,0,150,1,3,4205,0.20,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:23,25,0,1,3,4205,0.01,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:24,25,10,1,3,4205,0.02,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:24,25,20,1,3,4205,0.03,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:24,25,30,1,3,4205,0.04,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:24,25,40,1,3,4205,0.08,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:24,25,50,1,3,4155,0.06,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:24,25,60,1,3,4155,0.09,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:25,25,70,1,3,4155,0.09,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:25,25,80,1,3,4155,0.13,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:25,25,90,1,3,4155,0.11,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:25,25,100,1,3,4155,0.12,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:26,25,110,1,3,4155,0.19,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:26,25,120,1,3,4155,0.16,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:26,25,130,1,3,4155,0.22,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:27,25,140,1,3,4155,0.18,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:27,25,150,1,3,4155,0.25,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:27,50,0,1,3,4205,0.01,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:27,50,10,1,3,4205,0.02,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:27,50,20,1,3,4205,0.03,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:28,50,30,1,3,4205,0.04,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:28,50,40,1,3,4205,0.06,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:28,50,50,1,3,4205,0.08,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:28,50,60,1,3,4205,0.08,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:28,50,70,1,3,4205,0.10,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:29,50,80,1,3,4205,0.12,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:29,50,90,1,3,4205,0.12,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:29,50,100,1,3,4205,0.14,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:29,50,110,1,3,4205,0.18,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:30,50,120,1,3,4205,0.17,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:30,50,130,1,3,4205,0.18,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:30,50,140,1,3,4155,0.24,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:31,50,150,1,3,4155,0.22,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:31,75,0,1,3,4205,0.01,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:31,75,10,1,3,4205,0.02,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:31,75,20,1,3,4205,0.04,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:31,75,30,1,3,4205,0.06,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:31,75,40,1,3,4205,0.06,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:32,75,50,1,3,4205,0.08,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:32,75,60,1,3,4205,0.09,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:32,75,70,1,3,4205,0.10,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:32,75,80,1,3,4205,0.13,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:32,75,90,1,3,4205,0.13,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:33,75,100,1,3,4205,0.15,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:33,75,110,1,3,4205,0.17,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:33,75,120,1,3,4205,0.17,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:34,75,130,1,3,4205,0.18,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:34,75,140,1,3,4205,0.22,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:34,75,150,1,3,4205,0.22,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:34,100,0,1,3,4205,0.01,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:35,100,10,1,3,4205,0.02,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:35,100,20,1,3,4205,0.04,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:35,100,30,1,3,4205,0.05,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:35,100,40,1,3,4205,0.07,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:35,100,50,1,3,4205,0.08,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:35,100,60,1,3,4205,0.09,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:36,100,70,1,3,4205,0.10,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:36,100,80,1,3,4205,0.12,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:36,100,90,1,3,4205,0.13,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:36,100,100,1,3,4205,0.16,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:37,100,110,1,3,4205,0.16,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:37,100,120,1,3,4205,0.18,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:37,100,130,1,3,4205,0.20,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:38,100,140,1,3,4205,0.23,4021
50,10,10,Move Tabulist test chances,2006-11-26 16:25:38,100,150,1,3,4205,0.22,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:53:50,0,25,1,3,4205,0.05,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:53:51,0,50,1,3,4205,0.08,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:53:51,0,75,1,3,4205,0.12,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:53:51,0,100,1,3,4205,0.16,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:53:51,10,25,1,3,4205,0.05,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:53:51,10,50,1,3,4205,0.08,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:53:52,10,75,1,3,4205,0.12,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:53:52,10,100,1,3,4205,0.16,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:53:52,20,25,1,3,4205,0.05,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:53:52,20,50,1,3,4205,0.08,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:53:53,20,75,1,3,4155,0.24,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:53:53,20,100,1,3,4155,0.28,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:53:53,30,25,1,3,4205,0.04,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:53:53,30,50,1,3,4205,0.08,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:53:54,30,75,1,3,4205,0.12,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:53:54,30,100,1,3,4205,0.16,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:53:54,40,25,1,3,4205,0.05,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:53:54,40,50,1,3,4205,0.09,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:53:54,40,75,1,3,4205,0.12,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:53:55,40,100,1,3,4205,0.16,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:53:55,50,25,1,3,4205,0.04,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:53:55,50,50,1,3,4205,0.08,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:53:55,50,75,1,3,4205,0.12,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:53:55,50,100,1,3,4205,0.16,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:53:56,60,25,1,3,4205,0.04,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:53:56,60,50,1,3,4205,0.08,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:53:56,60,75,1,3,4205,0.14,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:53:56,60,100,1,3,4205,0.16,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:53:56,70,25,1,3,4205,0.05,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:53:57,70,50,1,3,4205,0.09,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:53:57,70,75,1,3,4205,0.12,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:53:57,70,100,1,3,4205,0.16,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:53:57,80,25,1,3,4205,0.05,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:53:57,80,50,1,3,4205,0.09,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:53:58,80,75,1,3,4205,0.12,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:53:59,80,100,1,3,4021,0.70,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:53:59,90,25,1,3,4205,0.05,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:53:59,90,50,1,3,4205,0.08,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:53:59,90,75,1,3,4205,0.12,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:54:00,90,100,1,3,4096,0.39,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:54:00,100,25,1,3,4205,0.05,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:54:00,100,50,1,3,4205,0.09,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:54:00,100,75,1,3,4205,0.12,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:54:00,100,100,1,3,4205,0.16,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:54:01,110,25,1,3,4205,0.05,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:54:01,110,50,1,3,4205,0.09,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:54:01,110,75,1,3,4205,0.12,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:54:01,110,100,1,3,4205,0.16,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:54:01,120,25,1,3,4205,0.05,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:54:02,120,50,1,3,4205,0.08,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:54:02,120,75,1,3,4205,0.12,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:54:02,120,100,1,3,4205,0.18,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:54:02,130,25,1,3,4205,0.05,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:54:02,130,50,1,3,4205,0.08,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:54:03,130,75,1,3,4205,0.12,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:54:03,130,100,1,3,4205,0.16,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:54:03,140,25,1,3,4205,0.05,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:54:03,140,50,1,3,4205,0.08,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:54:03,140,75,1,3,4205,0.12,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:54:04,140,100,1,3,4205,0.16,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:54:04,150,25,1,3,4205,0.05,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:54:04,150,50,1,3,4205,0.08,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:54:04,150,75,1,3,4205,0.12,4021
50,10,10,Move test tabulisty r60,2006-11-26 16:54:05,150,100,1,3,4205,0.16,4021
50,10,10,Move test chances r60,2006-11-26 17:00:24,0,0,1,3,4205,0.00,4021
50,10,10,Move test chances r60,2006-11-26 17:00:24,0,10,1,3,4205,0.04,4021
50,10,10,Move test chances r60,2006-11-26 17:00:25,0,20,1,3,4205,0.03,4021
50,10,10,Move test chances r60,2006-11-26 17:00:25,0,30,1,3,4205,0.04,4021
50,10,10,Move test chances r60,2006-11-26 17:00:25,0,40,1,3,4205,0.06,4021
50,10,10,Move test chances r60,2006-11-26 17:00:25,0,50,1,3,4205,0.06,4021
50,10,10,Move test chances r60,2006-11-26 17:00:25,0,60,1,3,4205,0.08,4021
50,10,10,Move test chances r60,2006-11-26 17:00:26,0,70,1,3,4205,0.08,4021
50,10,10,Move test chances r60,2006-11-26 17:00:26,0,80,1,3,4205,0.12,4021
50,10,10,Move test chances r60,2006-11-26 17:00:26,0,90,1,3,4205,0.10,4021
50,10,10,Move test chances r60,2006-11-26 17:00:26,0,100,1,3,4205,0.17,4021
50,10,10,Move test chances r60,2006-11-26 17:00:27,0,110,1,3,4205,0.13,4021
50,10,10,Move test chances r60,2006-11-26 17:00:27,0,120,1,3,4205,0.15,4021
50,10,10,Move test chances r60,2006-11-26 17:00:27,0,130,1,3,4205,0.16,4021
50,10,10,Move test chances r60,2006-11-26 17:00:28,0,140,1,3,4205,0.18,4021
50,10,10,Move test chances r60,2006-11-26 17:00:28,0,150,1,3,4205,0.19,4021
50,10,10,Move test chances r60,2006-11-26 17:00:28,25,0,1,3,4205,0.01,4021
50,10,10,Move test chances r60,2006-11-26 17:00:28,25,10,1,3,4205,0.02,4021
50,10,10,Move test chances r60,2006-11-26 17:00:28,25,20,1,3,4205,0.04,4021
50,10,10,Move test chances r60,2006-11-26 17:00:28,25,30,1,3,4205,0.04,4021
50,10,10,Move test chances r60,2006-11-26 17:00:29,25,40,1,3,4205,0.06,4021
50,10,10,Move test chances r60,2006-11-26 17:00:29,25,50,1,3,4155,0.16,4021
50,10,10,Move test chances r60,2006-11-26 17:00:29,25,60,1,3,4155,0.14,4021
50,10,10,Move test chances r60,2006-11-26 17:00:29,25,70,1,3,4155,0.18,4021
50,10,10,Move test chances r60,2006-11-26 17:00:30,25,80,1,3,4155,0.17,4021
50,10,10,Move test chances r60,2006-11-26 17:00:30,25,90,1,3,4155,0.22,4021
50,10,10,Move test chances r60,2006-11-26 17:00:30,25,100,1,3,4155,0.20,4021
50,10,10,Move test chances r60,2006-11-26 17:00:31,25,110,1,3,4155,0.25,4021
50,10,10,Move test chances r60,2006-11-26 17:00:31,25,120,1,3,4155,0.23,4021
50,10,10,Move test chances r60,2006-11-26 17:00:32,25,130,1,3,4155,0.27,4021
50,10,10,Move test chances r60,2006-11-26 17:00:32,25,140,1,3,4155,0.26,4021
50,10,10,Move test chances r60,2006-11-26 17:00:32,25,150,1,3,4155,0.35,4021
50,10,10,Move test chances r60,2006-11-26 17:00:33,50,0,1,3,4205,0.01,4021
50,10,10,Move test chances r60,2006-11-26 17:00:33,50,10,1,3,4205,0.02,4021
50,10,10,Move test chances r60,2006-11-26 17:00:33,50,20,1,3,4205,0.03,4021
50,10,10,Move test chances r60,2006-11-26 17:00:33,50,30,1,3,4205,0.04,4021
50,10,10,Move test chances r60,2006-11-26 17:00:33,50,40,1,3,4205,0.06,4021
50,10,10,Move test chances r60,2006-11-26 17:00:33,50,50,1,3,4205,0.07,4021
50,10,10,Move test chances r60,2006-11-26 17:00:33,50,60,1,3,4205,0.10,4021
50,10,10,Move test chances r60,2006-11-26 17:00:34,50,70,1,3,4205,0.10,4021
50,10,10,Move test chances r60,2006-11-26 17:00:34,50,80,1,3,4205,0.12,4021
50,10,10,Move test chances r60,2006-11-26 17:00:34,50,90,1,3,4205,0.13,4021
50,10,10,Move test chances r60,2006-11-26 17:00:34,50,100,1,3,4205,0.15,4021
50,10,10,Move test chances r60,2006-11-26 17:00:35,50,110,1,3,4205,0.18,4021
50,10,10,Move test chances r60,2006-11-26 17:00:35,50,120,1,3,4205,0.19,4021
50,10,10,Move test chances r60,2006-11-26 17:00:35,50,130,1,3,4205,0.19,4021
50,10,10,Move test chances r60,2006-11-26 17:00:36,50,140,1,3,4155,0.41,4021
50,10,10,Move test chances r60,2006-11-26 17:00:36,50,150,1,3,4155,0.42,4021
50,10,10,Move test chances r60,2006-11-26 17:00:37,75,0,1,3,4205,0.01,4021
50,10,10,Move test chances r60,2006-11-26 17:00:37,75,10,1,3,4205,0.02,4021
50,10,10,Move test chances r60,2006-11-26 17:00:37,75,20,1,3,4205,0.04,4021
50,10,10,Move test chances r60,2006-11-26 17:00:37,75,30,1,3,4205,0.05,4021
50,10,10,Move test chances r60,2006-11-26 17:00:37,75,40,1,3,4205,0.08,4021
50,10,10,Move test chances r60,2006-11-26 17:00:37,75,50,1,3,4205,0.08,4021
50,10,10,Move test chances r60,2006-11-26 17:00:38,75,60,1,3,4205,0.09,4021
50,10,10,Move test chances r60,2006-11-26 17:00:38,75,70,1,3,4205,0.11,4021
50,10,10,Move test chances r60,2006-11-26 17:00:38,75,80,1,3,4205,0.12,4021
50,10,10,Move test chances r60,2006-11-26 17:00:38,75,90,1,3,4205,0.14,4021
50,10,10,Move test chances r60,2006-11-26 17:00:39,75,100,1,3,4205,0.15,4021
50,10,10,Move test chances r60,2006-11-26 17:00:39,75,110,1,3,4205,0.17,4021
50,10,10,Move test chances r60,2006-11-26 17:00:39,75,120,1,3,4205,0.18,4021
50,10,10,Move test chances r60,2006-11-26 17:00:39,75,130,1,3,4205,0.20,4021
50,10,10,Move test chances r60,2006-11-26 17:00:40,75,140,1,3,4205,0.21,4021
50,10,10,Move test chances r60,2006-11-26 17:00:40,75,150,1,3,4205,0.23,4021
50,10,10,Move test chances r60,2006-11-26 17:00:40,100,0,1,3,4205,0.02,4021
50,10,10,Move test chances r60,2006-11-26 17:00:40,100,10,1,3,4205,0.02,4021
50,10,10,Move test chances r60,2006-11-26 17:00:40,100,20,1,3,4205,0.04,4021
50,10,10,Move test chances r60,2006-11-26 17:00:41,100,30,1,3,4205,0.05,4021
50,10,10,Move test chances r60,2006-11-26 17:00:41,100,40,1,3,4205,0.06,4021
50,10,10,Move test chances r60,2006-11-26 17:00:41,100,50,1,3,4205,0.08,4021
50,10,10,Move test chances r60,2006-11-26 17:00:41,100,60,1,3,4205,0.09,4021
50,10,10,Move test chances r60,2006-11-26 17:00:41,100,70,1,3,4205,0.11,4021
50,10,10,Move test chances r60,2006-11-26 17:00:42,100,80,1,3,4205,0.12,4021
50,10,10,Move test chances r60,2006-11-26 17:00:42,100,90,1,3,4205,0.14,4021
50,10,10,Move test chances r60,2006-11-26 17:00:42,100,100,1,3,4205,0.16,4021
50,10,10,Move test chances r60,2006-11-26 17:00:43,100,110,1,3,4205,0.17,4021
50,10,10,Move test chances r60,2006-11-26 17:00:43,100,120,1,3,4205,0.18,4021
50,10,10,Move test chances r60,2006-11-26 17:00:43,100,130,1,3,4205,0.20,4021
50,10,10,Move test chances r60,2006-11-26 17:00:43,100,140,1,3,4205,0.22,4021
50,10,10,Move test chances r60,2006-11-26 17:00:44,100,150,1,3,4205,0.22,4021
50,10,10,Move Tabulist test wszystkiego,2006-11-26 17:22:47,0,0,1,3,4205,0.01,4021
50,10,10,Move Tabulist test wszystkiego,2006-11-26 17:22:47,0,10,1,3,4205,0.02,4021
